record_id,year,month,report_date,period_type,geo_level,location_name,region_id,region_name_vn,sector,commodity,sub_item,variety,processing_level,attribute,value,unit,data_type,comparison_type,comparison_value,base_period,base_value,source_file,appendix_number,appendix_title,table_index,row_number,extraction_method,extraction_confidence,notes,is_aggregated,has_missing_values,data_status
fa68bc88-c656-464b-a257-da365e2fbbf9,2011,2,2011-02-15,Monthly,National,Cả nước,,,Cultivation,Lạc,,,Raw,Area_Planted,95.1,1000_ha,Actual,None,,,,2012_02_Phuluc_02_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,16,LLM_Extraction,0.9,Original text: - Lạc,True,False,Complete
e244c885-6b0f-4a30-b9c6-b905ad41fbb1,2011,2,2011-02-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,414.7,1000_ha,Actual,None,,,,2012_02_Phuluc_02_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,10,LLM_Extraction,0.9,Original text: 3. Gieo trồng màu lương thực(),True,False,Complete
5149a8e5-80d0-4fd6-bcf2-79e726c25332,2011,2,2011-02-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,320.0,1000_ha,Actual,None,,,,2012_02_Phuluc_02_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,17,LLM_Extraction,0.9,"Original text: 5. Gieo trồng rau, đậu các loại()",True,False,Complete
d5266038-2d84-412f-88a7-36dd39bff126,2011,2,2011-02-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,97.2,1000_ha,Actual,None,,,,2012_02_Phuluc_02_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,Original text: - Sắn,True,False,Complete
10ede0ef-0790-44c0-a2cb-6374d7186803,2011,2,2011-02-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Đông Xuân,,Raw,Area_Harvested,377.1,1000_ha,Actual,None,,,,2012_02_Phuluc_02_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,8,LLM_Extraction,0.9,Original text: 2. Thu hoạch lúa đông xuân ở miền Nam,True,False,Complete
a6117455-5d32-493a-a636-e75c4b897d91,2011,3,2011-03-15,Seasonal,Provincial,Cả Nước,,,Cultivation,Lúa,Đông Xuân,,Raw,Area_Planted,3073.1,1000_ha,Actual,None,,,,2012_03_Phuluc_03_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,2,LLM_Extraction,0.9,Original text: 1. Gieo cấy lúa đông xuân cả nước,False,False,Complete
6d537a9c-4221-4f77-97ed-35fb041bbf8d,2011,3,2011-03-15,Monthly,National,Cả nước,,,Cultivation,Cây công nghiệp ngắn ngày,,,Raw,Area_Planted,438.2,1000_ha,Actual,None,,,,2012_03_Phuluc_03_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,15,LLM_Extraction,0.9,Original text: 5. Gieo trồng cây công nghiệp ngắn ngày(*),True,False,Complete
8abd6bf8-0089-4254-9fc3-53a7ac9b144e,2011,3,2011-03-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,83.5,1000_ha,Actual,None,,,,2012_03_Phuluc_03_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,Original text: - Khoai lang,True,False,Complete
25b58d1b-ab2d-448e-b7db-b3fc89323d75,2011,3,2011-03-15,Monthly,National,Cả nước,,,Cultivation,Lạc,,,Raw,Area_Planted,165.5,1000_ha,Actual,None,,,,2012_03_Phuluc_03_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,17,LLM_Extraction,0.9,Original text: - Lạc,True,False,Complete
f6e564ba-2c85-4c97-aa30-b5588642419f,2011,3,2011-03-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,590.0,1000_ha,Actual,None,,,,2012_03_Phuluc_03_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,11,LLM_Extraction,0.9,Original text: 4. Gieo trồng màu lương thực(*),True,False,Complete
f9213b3c-0be0-4a71-be42-f291a515244a,2011,3,2011-03-15,Monthly,National,Cả nước,,,Cultivation,Mía,,,Raw,Area_Planted,133.9,1000_ha,Actual,None,,,,2012_03_Phuluc_03_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,18,LLM_Extraction,0.9,Original text: - Mía,True,False,Complete
71c90aca-6b16-4f28-836f-0429c8d2dce1,2011,3,2011-03-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,405.9,1000_ha,Actual,None,,,,2012_03_Phuluc_03_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,20,LLM_Extraction,0.9,"Original text: 6. Gieo trồng rau, đậu các loại(*)",True,False,Complete
7dd14bac-0e1b-4dc8-ae86-bd91f5cdea30,2011,3,2011-03-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,141.2,1000_ha,Actual,None,,,,2012_03_Phuluc_03_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,14,LLM_Extraction,0.9,Original text: - Sắn,True,False,Complete
7b8b5693-745b-4532-87f7-cf62904ad7f1,2011,3,2011-03-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Đông Xuân,,Raw,Area_Harvested,1016.3,1000_ha,Actual,None,,,,2012_03_Phuluc_03_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,8,LLM_Extraction,0.9,Original text: 2. Thu hoạch lúa đông xuân miền Nam,True,False,Complete
1f520763-a487-4b28-a506-ce5a6027e3d2,2011,3,2011-03-15,Seasonal,Provincial,Đbscl,,,Cultivation,Lúa,Hè Thu,,Raw,Area_Planted,197.5,1000_ha,Actual,None,,,,2012_03_Phuluc_03_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,10,LLM_Extraction,0.9,Original text: 3. Gieo cấy lúa hè thu ở ĐBSCL,False,False,Complete
fad3f42f-9303-4df9-b7ea-4b757169d630,2011,4,2011-04-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,84.8,1000_ha,Actual,None,,,,2012_04_Phuluc_04_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,9,LLM_Extraction,0.9,Original text: - Khoai lang,True,False,Complete
fc04dbdc-4f87-4959-a682-bf7591e88463,2011,4,2011-04-15,Monthly,National,Cả nước,,,Cultivation,Lạc,,,Raw,Area_Planted,156.4,1000_ha,Actual,None,,,,2012_04_Phuluc_04_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,Original text: - Lạc,True,False,Complete
8c0ce79c-ebe3-4d14-b666-c2c062206d32,2011,4,2011-04-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,729.4,1000_ha,Actual,None,,,,2012_04_Phuluc_04_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,7,LLM_Extraction,0.9,Original text: 3.1. Gieo trồng màu lương thực,True,False,Complete
09da9beb-8f4e-4b32-88d8-a93747eeff41,2011,4,2011-04-15,Monthly,National,Cả nước,,,Cultivation,Mía,,,Raw,Area_Planted,118.6,1000_ha,Actual,None,,,,2012_04_Phuluc_04_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,14,LLM_Extraction,0.9,Original text: - Mía,True,False,Complete
c0b10247-49d9-49af-bc95-05361ef962a6,2011,4,2011-04-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,454.7,1000_ha,Actual,None,,,,2012_04_Phuluc_04_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,16,LLM_Extraction,0.9,"Original text: 4. Gieo trồng rau, đậu các loại",True,False,Complete
83410b3b-c856-4b93-8418-f392ba28e457,2011,4,2011-04-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,175.2,1000_ha,Actual,None,,,,2012_04_Phuluc_04_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,10,LLM_Extraction,0.9,Original text: - Sắn,True,False,Complete
cde4ad76-dd39-4888-972d-1b7aef11bbfb,2011,4,2011-04-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Hè Thu,,Raw,Area_Planted,575.2,1000_ha,Actual,None,,,,2012_04_Phuluc_04_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,2,LLM_Extraction,0.9,Original text: 1. Gieo cấy lúa hè thu miền Nam,True,False,Complete
cbda0a32-e5c3-4c66-9470-766e7720eb04,2011,4,2011-04-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Đông Xuân,,Raw,Area_Harvested,1718.9,1000_ha,Actual,None,,,,2012_04_Phuluc_04_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,4,LLM_Extraction,0.9,Original text: 2. Thu hoạch lúa đông xuân miền Nam,True,False,Complete
422fda94-f494-4e1f-90c1-ecda5059b04d,2011,5,2011-05-15,Monthly,National,Cả nước,,,Cultivation,Cây công nghiệp ngắn ngày,,,Raw,Area_Planted,497.5,1000_ha,Actual,None,,,,2012_05_Phuluc_05_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,14,LLM_Extraction,0.9,Original text: 3.2. Gieo trồng cây công nghiệp ngắn ngày,True,False,Complete
46aa0e6a-37a8-4d34-ab6f-ddb0690df33c,2011,5,2011-05-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,98.3,1000_ha,Actual,None,,,,2012_05_Phuluc_05_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,12,LLM_Extraction,0.9,Original text: - Khoai lang,True,False,Complete
bf256854-540d-4c8e-b5c2-c8942ac44a81,2011,5,2011-05-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,1066.6,1000_ha,Actual,None,,,,2012_05_Phuluc_05_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,10,LLM_Extraction,0.9,Original text: 3.1 Gieo trồng màu lương thực,True,False,Complete
f2fde973-216d-4d8e-9918-aebf666a004d,2011,5,2011-05-15,Monthly,National,Cả nước,,,Cultivation,Mía,,,Raw,Area_Planted,152.8,1000_ha,Actual,None,,,,2012_05_Phuluc_05_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,18,LLM_Extraction,0.9,Original text: - Mía,True,False,Complete
e9187d5d-7254-4dd9-9070-44d94db76fea,2011,5,2011-05-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,501.9,1000_ha,Actual,None,,,,2012_05_Phuluc_05_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,19,LLM_Extraction,0.9,"Original text: 4. Gieo trồng rau, đậu các loại",True,False,Complete
b7db43fb-f7a2-430a-81f8-14c2c4cbfbd2,2011,5,2011-05-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,273.0,1000_ha,Actual,None,,,,2012_05_Phuluc_05_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,Original text: - Sắn,True,False,Complete
1ea99c01-25f1-4e75-8a9c-f3470c8d942e,2011,5,2011-05-15,Monthly,National,Cả nước,,,Cultivation,Đậu tương,,,Raw,Area_Planted,116.9,1000_ha,Actual,None,,,,2012_05_Phuluc_05_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,16,LLM_Extraction,0.9,Original text: - Đậu tương,True,False,Complete
aee56a15-8bf2-4278-94ba-c957762df183,2011,5,2011-05-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Hè Thu,,Raw,Area_Planted,1251.7,1000_ha,Actual,None,,,,2012_05_Phuluc_05_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,2,LLM_Extraction,0.9,Original text: 1. Gieo cấy lúa hè thu miền Nam,True,False,Complete
532f2236-c2ef-4a85-9204-1c5b9b2ae41c,2011,5,2011-05-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Đông Xuân,,Raw,Area_Harvested,1926.7,1000_ha,Actual,None,,,,2012_05_Phuluc_05_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,4,LLM_Extraction,0.9,Original text: 2. Thu hoạch lúa đông xuân ở miền Nam,True,False,Complete
8e32f211-ce85-466e-a842-02544966ba1e,2011,6,2011-06-15,Seasonal,Provincial,Cả Nước,,,Cultivation,Lúa,Hè Thu,,Raw,Area_Planted,2017.8,1000_ha,Actual,None,,,,2012_06_Phuluc_06_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,5,LLM_Extraction,0.9,Original text: 2. Gieo cấy lúa hè thu cả nước,False,False,Complete
9444904b-c33f-4f9e-a2ff-a0bccdcf9118,2011,6,2011-06-15,Monthly,National,Cả nước,,,Cultivation,Cây công nghiệp ngắn ngày,,,Raw,Area_Planted,545.0,1000_ha,Actual,None,,,,2012_06_Phuluc_06_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,14,LLM_Extraction,0.9,Original text: 3.2 Gieo trồng cây công nghiệp ngắn ngày,True,False,Complete
f63d00c5-5d8b-482c-8ca7-f7af932e5b0b,2011,6,2011-06-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,114.4,1000_ha,Actual,None,,,,2012_06_Phuluc_06_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,12,LLM_Extraction,0.9,Original text: - Khoai lang,True,False,Complete
cd2a69d3-0d9c-4dc7-9181-975d98fae151,2011,6,2011-06-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,1320.2,1000_ha,Actual,None,,,,2012_06_Phuluc_06_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,10,LLM_Extraction,0.9,Original text: 3.1 Gieo trồng màu lương thực,True,False,Complete
3b5b878c-8329-472f-9f2c-aee3e1ac3e3a,2011,6,2011-06-15,Monthly,National,Cả nước,,,Cultivation,Mía,,,Raw,Area_Planted,169.1,1000_ha,Actual,None,,,,2012_06_Phuluc_06_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,18,LLM_Extraction,0.9,Original text: - Mía,True,False,Complete
0c183ab1-a373-41df-8196-e0987b1c68e7,2011,6,2011-06-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,596.4,1000_ha,Actual,None,,,,2012_06_Phuluc_06_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,19,LLM_Extraction,0.9,"Original text: 3.3 Gieo trồng rau, đậu các loại",True,False,Complete
c5d66e2b-eede-4f33-8933-610c5a20c6fd,2011,6,2011-06-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,380.0,1000_ha,Actual,None,,,,2012_06_Phuluc_06_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,Original text: - Sắn,True,False,Complete
4aca0d9d-4757-4a43-9240-71f1fd48d7d2,2011,6,2011-06-15,Monthly,National,Cả nước,,,Cultivation,Đậu tương,,,Raw,Area_Planted,122.7,1000_ha,Actual,None,,,,2012_06_Phuluc_06_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,16,LLM_Extraction,0.9,Original text: - Đậu tương,True,False,Complete
bd76960d-7580-4bc8-9a43-f46244f45ca6,2011,6,2011-06-15,Seasonal,Regional,Miền Bắc,North,Miền Bắc,Cultivation,Lúa,Đông Xuân,,Raw,Area_Harvested,480.8,1000_ha,Actual,None,,,,2012_06_Phuluc_06_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,2,LLM_Extraction,0.9,Original text: 1. Thu hoạch lúa đông xuân miền Bắc,True,False,Complete
88eaaf96-e7c4-4acc-96ed-90565a40898c,2011,7,2011-07-15,Seasonal,Provincial,Cả Nước,,,Cultivation,Lúa,Mùa,,Raw,Area_Planted,1235.6,1000_ha,Actual,None,,,,2012_07_Phuluc_07_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,5,LLM_Extraction,0.9,Original text: 2. Gieo cấy lúa mùa cả nước,False,False,Complete
aac372d6-301d-4478-8caf-498c1c02427d,2011,7,2011-07-15,Monthly,National,Cả nước,,,Cultivation,Cây công nghiệp ngắn ngày,,,Raw,Area_Planted,506.1,1000_ha,Actual,None,,,,2012_07_Phuluc_07_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,15,LLM_Extraction,0.9,Original text: 3.2 Gieo trồng cây công nghiệp ngắn ngày,True,False,Complete
0a33e753-108e-4138-a85c-b3a1cda2b8bd,2011,7,2011-07-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,111.7,1000_ha,Actual,None,,,,2012_07_Phuluc_07_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,Original text: - Khoai lang,True,False,Complete
611a7bdf-58a0-48d8-9f2c-6847962416a7,2011,7,2011-07-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,1361.9,1000_ha,Actual,None,,,,2012_07_Phuluc_07_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,11,LLM_Extraction,0.9,Original text: 3.1 Gieo trồng màu lương thực,True,False,Complete
49a6a99b-2660-46ad-811a-c9d46b77844f,2011,7,2011-07-15,Monthly,National,Cả nước,,,Cultivation,Mía,,,Raw,Area_Planted,157.9,1000_ha,Actual,None,,,,2012_07_Phuluc_07_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,19,LLM_Extraction,0.9,Original text: - Mía,True,False,Complete
04a1d0fa-ceda-47d7-a5f7-45ab18e0c257,2011,7,2011-07-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,648.2,1000_ha,Actual,None,,,,2012_07_Phuluc_07_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,20,LLM_Extraction,0.9,"Original text: 3.3 Gieo trồng rau, đậu các loại",True,False,Complete
4e51a6ba-6530-4cac-99e0-b9de1d60b46e,2011,7,2011-07-15,Monthly,National,Cả nước,,,Cultivation,Đậu tương,,,Raw,Area_Planted,90.5,1000_ha,Actual,None,,,,2012_07_Phuluc_07_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,17,LLM_Extraction,0.9,Original text: - Đậu tương,True,False,Complete
c68cedb1-ce42-4815-9f65-35961a76c4ab,2011,7,2011-07-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Hè Thu,,Raw,Area_Harvested,661.0,1000_ha,Actual,None,,,,2012_07_Phuluc_07_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,3,LLM_Extraction,0.9,Original text: 1. Thu hoạch lúa hè thu miền Nam,True,False,Complete
fb3a95b1-fa22-49c0-bf89-794fd284c880,2011,8,2011-08-15,Seasonal,Provincial,Cả Nước,,,Cultivation,Lúa,Mùa,,Raw,Area_Planted,1432.7,1000_ha,Actual,None,,,,2012_08_Phuluc_08_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,4,LLM_Extraction,0.9,Original text: 2. Gieo cấy lúa mùa cả nước,False,False,Complete
17ab345d-569b-4750-91be-a44fbffe62d4,2011,8,2011-08-15,Monthly,National,Cả nước,,,Cultivation,Cây công nghiệp ngắn ngày,,,Raw,Area_Planted,648.2,1000_ha,Actual,None,,,,2012_08_Phuluc_08_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,12,LLM_Extraction,0.9,Original text: 3.2 Gieo trồng cây công nghiệp ngắn ngày,True,False,Complete
d9c1d610-886e-44b0-8b68-51505240a6c4,2011,8,2011-08-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,131.6,1000_ha,Actual,None,,,,2012_08_Phuluc_08_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,10,LLM_Extraction,0.9,Original text: - Khoai lang,True,False,Complete
0713dc09-2469-4319-bc7a-281302779661,2011,8,2011-08-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,1612.0,1000_ha,Actual,None,,,,2012_08_Phuluc_08_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,8,LLM_Extraction,0.9,Original text: 3.1 Gieo trồng màu lương thực,True,False,Complete
ec719208-5d42-442a-ab5a-0963ff731252,2011,8,2011-08-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,662.7,1000_ha,Actual,None,,,,2012_08_Phuluc_08_2012_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,16,LLM_Extraction,0.9,"Original text: 3.3 Gieo trồng rau, đậu các loại",True,False,Complete
