record_id,year,month,report_date,period_type,geo_level,location_name,region_id,region_name_vn,sector,commodity,sub_item,variety,processing_level,attribute,value,unit,data_type,comparison_type,comparison_value,base_period,base_value,source_file,appendix_number
e45dab2d-3c02-45f0-89a9-7206b0244ef5,2010,1,2010-01-15,Cumulative,Regional,Đồng bằng sông Cửu Long,R8,,Cultivation,Lúa,Mùa,,,Area_Harvested,265.6,1000_ha,Actual,YoY,100.2,,,2010_01_PhuLuc_T01_2010_PL1.md,PL1
8e5583c8-8405-4b9f-abeb-fe07c42b9af2,2009,1,2009-01-15,Cumulative,Regional,Đồng bằng sông Cửu Long,R8,,Cultivation,Lúa,Mùa,,,Area_Harvested,265.0,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL1.md,PL1
95dfe532-5ee6-4e97-91b2-44700e00cf18,2010,1,2010-01-15,Cumulative,National,Cả nước,NATIONAL,,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,298.1,1000_ha,Actual,YoY,105.6,,,2010_01_PhuLuc_T01_2010_PL1.md,PL1
0c52438e-5b21-41c8-83f4-e20a0fd9bb9c,2009,1,2009-01-15,Cumulative,National,Cả nước,NATIONAL,,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,282.4,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL1.md,PL1
dc19bd5b-3c74-465d-8170-0098bd4dd0ee,2010,1,2010-01-15,Cumulative,National,Cả nước,NATIONAL,,Cultivation,Ngô,,,,Area_Planted,206.2,1000_ha,Actual,YoY,100.4,,,2010_01_PhuLuc_T01_2010_PL1.md,PL1
90a174fb-0246-45cb-8a73-f6dc5e0bdf5e,2009,1,2009-01-15,Cumulative,National,Cả nước,NATIONAL,,Cultivation,Ngô,,,,Area_Planted,205.3,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL1.md,PL1
1a99743e-276f-4d54-b941-6ec7868d88bc,2010,1,2010-01-15,Cumulative,National,Cả nước,NATIONAL,,Cultivation,Khoai lang,,,,Area_Planted,69.4,1000_ha,Actual,YoY,120.1,,,2010_01_PhuLuc_T01_2010_PL1.md,PL1
5719c6c3-3723-4dd0-94fe-780aa1da1d7e,2009,1,2009-01-15,Cumulative,National,Cả nước,NATIONAL,,Cultivation,Khoai lang,,,,Area_Planted,57.8,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL1.md,PL1
9b4e6aac-85d9-4a7b-a174-a4316e3faa2f,2010,1,2010-01-15,Cumulative,National,Cả nước,NATIONAL,,Cultivation,Cây công nghiệp ngắn ngày,Tổng số,,,Area_Planted,127.2,1000_ha,Actual,YoY,121.4,,,2010_01_PhuLuc_T01_2010_PL1.md,PL1
cfa325f3-ea36-4aef-850d-9ad6958b4f9b,2009,1,2009-01-15,Cumulative,National,Cả nước,NATIONAL,,Cultivation,Cây công nghiệp ngắn ngày,Tổng số,,,Area_Planted,104.7,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL1.md,PL1
0eeef370-ca5d-43ed-82fc-9b3db7f8ffa0,2010,1,2010-01-15,Cumulative,National,Cả nước,NATIONAL,,Cultivation,Đậu tương,,,,Area_Planted,77.2,1000_ha,Actual,YoY,128.2,,,2010_01_PhuLuc_T01_2010_PL1.md,PL1
6c7f0e10-7a01-40d9-912b-e7438abd5255,2009,1,2009-01-15,Cumulative,National,Cả nước,NATIONAL,,Cultivation,Đậu tương,,,,Area_Planted,60.2,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL1.md,PL1
6b3d1fba-549a-460d-ba5c-24c5d552ac42,2010,1,2010-01-15,Cumulative,National,Cả nước,NATIONAL,,Cultivation,Lạc,,,,Area_Planted,30.3,1000_ha,Actual,YoY,106.2,,,2010_01_PhuLuc_T01_2010_PL1.md,PL1
8e85adf6-93db-41c9-af0f-c949d082182e,2009,1,2009-01-15,Cumulative,National,Cả nước,NATIONAL,,Cultivation,Lạc,,,,Area_Planted,28.5,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL1.md,PL1
17c10187-6663-48c9-970b-e735ab509e18,2010,1,2010-01-15,Cumulative,National,Cả nước,NATIONAL,,Cultivation,"Rau, đậu các loại",Tổng số,,,Area_Planted,226.6,1000_ha,Actual,YoY,107.6,,,2010_01_PhuLuc_T01_2010_PL1.md,PL1
1419ebab-5e37-4d8f-b012-a41a2da8bbcd,2009,1,2009-01-15,Cumulative,National,Cả nước,NATIONAL,,Cultivation,"Rau, đậu các loại",Tổng số,,,Area_Planted,210.5,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL1.md,PL1
7437ebe2-0004-4077-8982-0b3d7502dbb3,2010,1,2010-01-15,Cumulative,Regional,Miền Bắc,NORTH,,Cultivation,Lúa,Đông Xuân,,,Area_Planted,73.896,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
8332c57d-48fa-4ac3-87c4-e4b8302ebe0f,2010,1,2010-01-15,Cumulative,Regional,Miền Bắc,NORTH,,Cultivation,Mạ,,,,Area_Planted,26608.0,ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
7d8fa474-e86d-400b-b1ea-d34ea2f8de10,2010,1,2010-01-15,Cumulative,Regional,Miền Bắc,NORTH,,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,23.855,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
278886cc-8d7a-4948-91f8-2fb52ee28c5c,2010,1,2010-01-15,Cumulative,Regional,Miền Bắc,NORTH,,Cultivation,Ngô,,,,Area_Planted,9.994,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
8b13fbe1-2afd-4d94-8dc0-76cc566ce0a5,2010,1,2010-01-15,Cumulative,Regional,Miền Bắc,NORTH,,Cultivation,Khoai lang,,,,Area_Planted,1.699,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
7fc28281-8817-40dc-b2e7-17314a3d46d3,2010,1,2010-01-15,Cumulative,Regional,Miền Bắc,NORTH,,Cultivation,Sắn,,,,Area_Planted,4.069,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
4dbe58b1-a33b-442a-bf92-24445d3be940,2010,1,2010-01-15,Cumulative,Regional,Miền Bắc,NORTH,,Cultivation,Màu lương thực khác,Cây khác,,,Area_Planted,10.035,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
37af1b3c-7efa-44f0-939b-453b0b2ddad6,2010,1,2010-01-15,Cumulative,Regional,Đồng bằng sông Hồng,R1,,Cultivation,Lúa,Đông Xuân,,,Area_Planted,3.763,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
f135938c-3dc6-4f22-9d56-fb3b0feb91d4,2010,1,2010-01-15,Cumulative,Regional,Đồng bằng sông Hồng,R1,,Cultivation,Mạ,,,,Area_Planted,4018.0,ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
5401891e-277a-488a-825c-b0b998d50b7a,2010,1,2010-01-15,Cumulative,Regional,Đồng bằng sông Hồng,R1,,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,5.387,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
a21b680a-fcda-4c9d-8c22-c0f0e402fcbb,2010,1,2010-01-15,Cumulative,Regional,Đồng bằng sông Hồng,R1,,Cultivation,Ngô,,,,Area_Planted,2.354,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
7ae6ebf8-5610-4282-85ab-99a411400f2f,2010,1,2010-01-15,Cumulative,Regional,Đồng bằng sông Hồng,R1,,Cultivation,Khoai lang,,,,Area_Planted,0.003,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
e72479cf-2f9a-4c99-91c4-c165d0c29bd0,2010,1,2010-01-15,Cumulative,Regional,Đồng bằng sông Hồng,R1,,Cultivation,Sắn,,,,Area_Planted,0.0,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
f1115a7e-e511-456f-a909-9f2dbf2488e9,2010,1,2010-01-15,Cumulative,Regional,Đồng bằng sông Hồng,R1,,Cultivation,Màu lương thực khác,Cây khác,,,Area_Planted,0.796,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
057a5444-132c-4f73-8138-59574916051f,2010,1,2010-01-15,Cumulative,Provincial,Hà Nội,R1,,Cultivation,Mạ,,,,Area_Planted,902.0,ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
4c64d96e-b0b0-45b6-a257-bb6424bf0861,2010,1,2010-01-15,Cumulative,Provincial,Hải Phòng,R1,,Cultivation,Lúa,Đông Xuân,,,Area_Planted,0.186,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
90dcf114-5e86-4c33-b776-13d2ec50ab41,2010,1,2010-01-15,Cumulative,Provincial,Hải Phòng,R1,,Cultivation,Mạ,,,,Area_Planted,1435.0,ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
c1afe160-4404-4ec3-9a4a-01995249c1f7,2010,1,2010-01-15,Cumulative,Provincial,Hải Phòng,R1,,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,1.714,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
093bf434-df29-4d0f-adce-29856208ae97,2010,1,2010-01-15,Cumulative,Provincial,Vĩnh Phúc,R1,,Cultivation,Lúa,Đông Xuân,,,Area_Planted,2.635,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
82c2817f-be95-4949-a961-dbbf358ae83f,2010,1,2010-01-15,Cumulative,Provincial,Vĩnh Phúc,R1,,Cultivation,Mạ,,,,Area_Planted,438.0,ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
f1df7f6f-835e-41fb-8591-1b2f6b4b2259,2010,1,2010-01-15,Cumulative,Provincial,Vĩnh Phúc,R1,,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,0.821,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
d05bd246-b0d4-45d5-80cf-2b2d40c6ffef,2010,1,2010-01-15,Cumulative,Provincial,Vĩnh Phúc,R1,,Cultivation,Ngô,,,,Area_Planted,0.606,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
58aa4199-be36-408d-b9c3-1a2af112abb3,2010,1,2010-01-15,Cumulative,Provincial,Vĩnh Phúc,R1,,Cultivation,Khoai lang,,,,Area_Planted,0.003,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
434a6ab8-59d1-4e22-9f04-ca0089c0aea6,2010,1,2010-01-15,Cumulative,Provincial,Vĩnh Phúc,R1,,Cultivation,Màu lương thực khác,Cây khác,,,Area_Planted,0.212,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
84140b35-ae94-44ec-851f-81503ccf3876,2010,1,2010-01-15,Cumulative,Provincial,Bắc Ninh,R1,,Cultivation,Mạ,,,,Area_Planted,235.0,ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
1f2c851d-ac56-4995-b8be-90ee56f85a10,2010,1,2010-01-15,Cumulative,Provincial,Bắc Ninh,R1,,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,0.764,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
b96b75dd-b5f4-41b5-a85f-203edfe41d38,2010,1,2010-01-15,Cumulative,Provincial,Bắc Ninh,R1,,Cultivation,Ngô,,,,Area_Planted,0.18,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
1b6e4d65-ea5c-4191-84f5-4502d57a4420,2010,1,2010-01-15,Cumulative,Provincial,Bắc Ninh,R1,,Cultivation,Màu lương thực khác,Cây khác,,,Area_Planted,0.584,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
584d6a50-b824-4f3d-a57e-24d1792599ea,2010,1,2010-01-15,Cumulative,Provincial,Hưng Yên,R1,,Cultivation,Mạ,,,,Area_Planted,120.0,ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
7d76feff-db36-4c3e-b7b7-a4cbb670c238,2010,1,2010-01-15,Cumulative,Provincial,Hà Nam,R1,,Cultivation,Mạ,,,,Area_Planted,14.0,ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
8b802ada-3422-43fb-90aa-9b1b7642bfe3,2010,1,2010-01-15,Cumulative,Provincial,Thái Bình,R1,,Cultivation,Mạ,,,,Area_Planted,624.0,ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
acfd0ade-477f-46da-a46c-bd57a896c732,2010,1,2010-01-15,Cumulative,Provincial,Thái Bình,R1,,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,0.52,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
c78c839a-307a-447b-9cd5-72442cefd049,2010,1,2010-01-15,Cumulative,Provincial,Ninh Bình,R1,,Cultivation,Lúa,Đông Xuân,,,Area_Planted,0.125,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
79d6bcfb-536d-4437-8c65-a359d2ca88f2,2010,1,2010-01-15,Cumulative,Provincial,Ninh Bình,R1,,Cultivation,Mạ,,,,Area_Planted,250.0,ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
27182362-0d0b-4a9f-a58a-b93794b04ef0,2010,1,2010-01-15,Cumulative,Provincial,Quảng Ninh,R2,,Cultivation,Lúa,Đông Xuân,,,Area_Planted,0.817,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
4f2d363c-1fd0-439b-b514-76785050a58e,2010,1,2010-01-15,Cumulative,Provincial,Quảng Ninh,R2,,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,1.568,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
4e447268-1dcc-4286-8453-503f98882a9c,2010,1,2010-01-15,Cumulative,Provincial,Quảng Ninh,R2,,Cultivation,Ngô,,,,Area_Planted,1.568,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
042795c1-8678-48f1-9a8d-60be79651dfe,2010,1,2010-01-15,Cumulative,Regional,Trung du và MN phía Bắc,,,Cultivation,Lúa,Đông Xuân,,,Area_Planted,9.928,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
1c1a8d6e-4b3e-4da9-a27b-70e2be4cf8c2,2010,1,2010-01-15,Cumulative,Regional,Trung du và MN phía Bắc,,,Cultivation,Mạ,,,,Area_Planted,10923.0,ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
baa9b0dc-b3a2-4f8c-9d99-297914af9d8c,2010,1,2010-01-15,Cumulative,Regional,Trung du và MN phía Bắc,,,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,0.0,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
9b588a01-f121-48d8-b0c1-8db32b14f740,2010,1,2010-01-15,Cumulative,Regional,Trung du và MN phía Bắc,,,Cultivation,Ngô,,,,Area_Planted,2.116,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
8cb9eb94-7bd0-469b-8ad4-748734f930c4,2010,1,2010-01-15,Cumulative,Regional,Trung du và MN phía Bắc,,,Cultivation,Khoai lang,,,,Area_Planted,0.28,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
ff3bd499-d9a0-49db-926b-7d42bbcf6711,2010,1,2010-01-15,Cumulative,Regional,Trung du và MN phía Bắc,,,Cultivation,Sắn,,,,Area_Planted,0.0,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
76487e3e-9fde-4238-afb4-3a9ddf8bcc10,2010,1,2010-01-15,Cumulative,Regional,Trung du và MN phía Bắc,,,Cultivation,Màu lương thực khác,Cây khác,,,Area_Planted,1.78,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
74549ef3-bbd9-407b-b7aa-26c86e6bf915,2010,1,2010-01-15,Cumulative,Provincial,Hà Giang,R2,,Cultivation,Lúa,Đông Xuân,,,Area_Planted,1.1,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
f301367e-626b-4f27-85d9-bf6ce2b52ab3,2010,1,2010-01-15,Cumulative,Provincial,Hà Giang,R2,,Cultivation,Ngô,,,,Area_Planted,1.7,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
e472bafa-41c5-43fb-b4a1-c122abcb1878,2010,1,2010-01-15,Cumulative,Provincial,Yên Bái,R2,,Cultivation,Mạ,,,,Area_Planted,9267.0,ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
55cd69e6-d918-48cf-b783-b23967afc04f,2010,1,2010-01-15,Cumulative,Provincial,Phú Thọ,R2,,Cultivation,Lúa,Đông Xuân,,,Area_Planted,2.454,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
3bafd54a-d93f-4b33-b927-3b7fad5bea54,2010,1,2010-01-15,Cumulative,Provincial,Phú Thọ,R2,,Cultivation,Ngô,,,,Area_Planted,0.289,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
35948950-f3a7-4d34-9625-07931356b257,2010,1,2010-01-15,Cumulative,Provincial,Phú Thọ,R2,,Cultivation,Khoai lang,,,,Area_Planted,0.005,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
6a8eac86-af49-4de2-b3ff-3a77bd056448,2010,1,2010-01-15,Cumulative,Provincial,Phú Thọ,R2,,Cultivation,Màu lương thực khác,Cây khác,,,Area_Planted,0.202,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
d6ca3531-8561-428f-ab22-cd1ed53c6a86,2010,1,2010-01-15,Cumulative,Provincial,Bắc Giang,R2,,Cultivation,Lúa,Đông Xuân,,,Area_Planted,0.295,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
4fe2a606-d779-4184-a64e-ed61f7eb4a8b,2010,1,2010-01-15,Cumulative,Provincial,Bắc Giang,R2,,Cultivation,Mạ,,,,Area_Planted,924.0,ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
e125952c-d766-42db-bb89-0b4ffe4d8486,2010,1,2010-01-15,Cumulative,Provincial,Lai Châu,R3,,Cultivation,Mạ,,,,Area_Planted,390.0,ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
5b6cefcb-eb61-4b84-81fe-ff531186e662,2010,1,2010-01-15,Cumulative,Provincial,Lai Châu,R3,,Cultivation,Ngô,,,,Area_Planted,0.027,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
21de9781-4636-4557-b2cb-ebf3b5c34fb2,2010,1,2010-01-15,Cumulative,Provincial,Điện Biên,R3,,Cultivation,Lúa,Đông Xuân,,,Area_Planted,5.844,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
55890c5f-e0c8-446e-baaa-8ec31c739f18,2010,1,2010-01-15,Cumulative,Provincial,Sơn La,R3,,Cultivation,Lúa,Đông Xuân,,,Area_Planted,0.235,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
06c1dfe4-c17a-486e-879f-b5132e523af1,2010,1,2010-01-15,Cumulative,Provincial,Sơn La,R3,,Cultivation,Mạ,,,,Area_Planted,92.0,ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
d90a4a21-750e-4b25-8929-75ccaac2e0c6,2010,1,2010-01-15,Cumulative,Provincial,Sơn La,R3,,Cultivation,Ngô,,,,Area_Planted,0.1,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
4cc0a904-bf45-4061-8028-c36f5ed8ec59,2010,1,2010-01-15,Cumulative,Provincial,Hoà Bình,R3,,Cultivation,Mạ,,,,Area_Planted,250.0,ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
9fd4bf68-f8d8-4126-afbd-e2e7bdc46ecb,2010,1,2010-01-15,Cumulative,Provincial,Hoà Bình,R3,,Cultivation,Khoai lang,,,,Area_Planted,0.275,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
e1dee4aa-ac9e-4627-8665-10526f8e9720,2010,1,2010-01-15,Cumulative,Provincial,Hoà Bình,R3,,Cultivation,Màu lương thực khác,Cây khác,,,Area_Planted,1.578,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
0d018496-b78e-42b8-80be-0b59af3b6d83,2010,1,2010-01-15,Cumulative,Regional,Bắc Trung Bộ,R4,,Cultivation,Lúa,Đông Xuân,,,Area_Planted,60.205,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
ae4e10ce-42d0-4e82-a66d-a9b0f5a65a52,2010,1,2010-01-15,Cumulative,Regional,Bắc Trung Bộ,R4,,Cultivation,Mạ,,,,Area_Planted,11667.0,ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
d5d728a5-e1de-4968-9266-8183a537598d,2010,1,2010-01-15,Cumulative,Regional,Bắc Trung Bộ,R4,,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,18.468,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
3fbf7cc2-e64b-4ec1-a434-1e5b0c558401,2010,1,2010-01-15,Cumulative,Regional,Bắc Trung Bộ,R4,,Cultivation,Ngô,,,,Area_Planted,5.524,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
bf4fdd5c-6778-400a-b168-a5ee51536e92,2010,1,2010-01-15,Cumulative,Regional,Bắc Trung Bộ,R4,,Cultivation,Khoai lang,,,,Area_Planted,1.416,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
c60ea2da-c0d5-4808-9235-e363e0e9b908,2010,1,2010-01-15,Cumulative,Regional,Bắc Trung Bộ,R4,,Cultivation,Sắn,,,,Area_Planted,4.069,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
f942a59c-f9bc-4002-b995-3eda27e9637e,2010,1,2010-01-15,Cumulative,Regional,Bắc Trung Bộ,R4,,Cultivation,Màu lương thực khác,Cây khác,,,Area_Planted,7.459,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
1fa0e307-6c6e-4fe3-b1ec-2900a95aa1a8,2010,1,2010-01-15,Cumulative,Provincial,Thanh Hoá,R4,,Cultivation,Lúa,Đông Xuân,,,Area_Planted,7.255,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
0d4e0650-a118-4869-b2ae-da1d3f776e47,2010,1,2010-01-15,Cumulative,Provincial,Thanh Hoá,R4,,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,1.619,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
5062a2a5-126a-4096-b28e-1fa37b568d2b,2010,1,2010-01-15,Cumulative,Provincial,Thanh Hoá,R4,,Cultivation,Ngô,,,,Area_Planted,0.91,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
fca492af-fd33-4d3b-bee0-5ca08f259b36,2010,1,2010-01-15,Cumulative,Provincial,Thanh Hoá,R4,,Cultivation,Màu lương thực khác,Cây khác,,,Area_Planted,0.709,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
d2b69257-7129-4e33-8bcf-ca91ceb47ac8,2010,1,2010-01-15,Cumulative,Provincial,Nghệ An,R4,,Cultivation,Mạ,,,,Area_Planted,1667.0,ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
cb3e7186-9326-48de-9d3d-df79b83b3e5a,2010,1,2010-01-15,Cumulative,Provincial,Hà Tĩnh,R4,,Cultivation,Lúa,Đông Xuân,,,Area_Planted,30.0,1000_ha,Actual,,,,,2010_01_PhuLuc_T01_2010_PL2.md,PL2
