record_id,year,month,location_name,geo_level,sector,commodity,sub_item,attribute,value,unit,data_type,appendix_number,Unnamed: 13,has_number_prefix
000d2344ef8b6c50,2009,1,Cả nước,National,Trade,8,Xuất khẩu,Export_Volume,59334,1000_ton,Actual,PL8a,,False
000d2344ef8b6c50,2009,1,Cả nước,National,Trade,8,Xuất khẩu,Export_Volume,10824,1000_ton,Actual,PL8b,,False
000d2344ef8b6c50,2009,1,Cả nước,National,Trade,8,Xuất khẩu,Export_Volume,1483,1000_ton,Actual,PL8b,,False
000d2344ef8b6c50,2009,1,Cả nước,National,Trade,8,Xuất khẩu,Export_Volume,1910,1000_ton,Actual,PL8a,,False
000d2344ef8b6c50,2009,1,Cả nước,National,Trade,8,Xuất khẩu,Export_Volume,23298,1000_ton,Actual,PL8a,,False
000d2344ef8b6c50,2009,1,Cả nước,National,Trade,8,Xuất khẩu,Export_Volume,20517,1000_ton,Actual,PL8a,,False
000d2344ef8b6c50,2009,1,Cả nước,National,Trade,8,Xuất khẩu,Export_Volume,33006,1000_ton,Actual,PL8a,,False
000d2344ef8b6c50,2009,1,Cả nước,National,Trade,8,Xuất khẩu,Export_Volume,1590,1000_ton,Actual,PL8b,,False
000d2344ef8b6c50,2009,1,Cả nước,National,Trade,8,Xuất khẩu,Export_Volume,2081303,1000_ton,Actual,PL8b,,False
000d2344ef8b6c50,2009,1,Cả nước,National,Trade,8,Xuất khẩu,Export_Volume,2917,1000_ton,Actual,PL8b,,False
000d2344ef8b6c50,2009,1,Cả nước,National,Trade,8,Xuất khẩu,Export_Volume,26479,1000_ton,Actual,PL8a,,False
000d2344ef8b6c50,2009,1,Cả nước,National,Trade,8,Xuất khẩu,Export_Volume,1497,1000_ton,Actual,PL8a,,False
000d2344ef8b6c50,2009,1,Cả nước,National,Trade,8,Xuất khẩu,Export_Volume,1221,1000_ton,Actual,PL8a,,False
000d2344ef8b6c50,2009,1,Cả nước,National,Trade,8,Xuất khẩu,Export_Volume,27744,1000_ton,Actual,PL8a,,False
000d2344ef8b6c50,2009,1,Cả nước,National,Trade,8,Xuất khẩu,Export_Volume,15199,1000_ton,Actual,PL8a,,False
000d2344ef8b6c50,2009,1,Cả nước,National,Trade,8,Xuất khẩu,Export_Volume,133809,1000_ton,Actual,PL8b,,False
001d53b8ab1a27e6,2010,11,Tây Ninh,Provincial,Cultivation,Lúa,,Area_Planted,44246.0,ha,Actual,PL3,,False
001d53b8ab1a27e6,2010,11,Tây Ninh,Provincial,Cultivation,Lúa,,Area_Planted,26000.0,ha,Actual,PL3,,False
001d53b8ab1a27e6,2010,11,Tây Ninh,Provincial,Cultivation,Lúa,,Area_Planted,5823.0,ha,Actual,PL3,,False
001d53b8ab1a27e6,2010,11,Tây Ninh,Provincial,Cultivation,Lúa,,Area_Planted,54955.0,ha,Actual,PL3,,False
001d53b8ab1a27e6,2010,11,Tây Ninh,Provincial,Cultivation,Lúa,,Area_Planted,38423.0,ha,Actual,PL3,,False
001d53b8ab1a27e6,2010,11,Tây Ninh,Provincial,Cultivation,Lúa,,Area_Planted,45898.0,ha,Actual,PL3,,False
001d53b8ab1a27e6,2010,11,Tây Ninh,Provincial,Cultivation,Lúa,,Area_Planted,19350.0,ha,Actual,PL4,,False
001d53b8ab1a27e6,2010,11,Tây Ninh,Provincial,Cultivation,Lúa,,Area_Planted,4670.0,ha,Actual,PL4,,False
001d53b8ab1a27e6,2010,11,Tây Ninh,Provincial,Cultivation,Lúa,,Area_Planted,1564.0,ha,Actual,PL4,,False
001d53b8ab1a27e6,2010,11,Tây Ninh,Provincial,Cultivation,Lúa,,Area_Planted,51323.0,ha,Actual,PL4,,False
001d53b8ab1a27e6,2010,11,Tây Ninh,Provincial,Cultivation,Lúa,,Area_Planted,7137.0,ha,Actual,PL4,,False
005403296a7ca5c8,2012,2,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,1423.0,ha,Actual,PL4,,False
005403296a7ca5c8,2012,2,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,5045.0,ha,Actual,PL4,,False
005403296a7ca5c8,2012,2,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,2911.0,ha,Actual,PL2,,False
005403296a7ca5c8,2012,2,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,2925.0,ha,Actual,PL2,,False
005403296a7ca5c8,2012,2,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,2471.0,ha,Actual,PL4,,False
005403296a7ca5c8,2012,2,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,523.0,ha,Actual,PL4,,False
005403296a7ca5c8,2012,2,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,900.0,ha,Actual,PL4,,False
00801d7f2b26e60f,2009,6,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,42000,ha,Actual,PL3,,False
00801d7f2b26e60f,2009,6,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,4682,ha,Actual,PL2,,False
00801d7f2b26e60f,2009,6,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,17221,ha,Actual,PL2,,False
00801d7f2b26e60f,2009,6,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,4540,ha,Actual,PL2,,False
00801d7f2b26e60f,2009,6,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,900,ha,Actual,PL2,,False
00801d7f2b26e60f,2009,6,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,99791,ha,Actual,PL2,,False
00801d7f2b26e60f,2009,6,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,22661,ha,Actual,PL2,,False
00801d7f2b26e60f,2009,6,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,987,ha,Actual,PL2,,False
00af1b7ed3c3e0c8,2012,2,Cả nước,National,Forestry,Rừng,,Area,5.0,1000_ha,Estimated,PL6,,False
00af1b7ed3c3e0c8,2012,2,Cả nước,National,Forestry,Rừng,,Area,104.0,1000_ha,Estimated,PL6,,False
00af1b7ed3c3e0c8,2012,2,Cả nước,National,Forestry,Rừng,,Area,143.0,1000_ha,Estimated,PL6,,False
00af1b7ed3c3e0c8,2012,2,Cả nước,National,Forestry,Rừng,,Area,165.0,1000_ha,Estimated,PL6,,False
00af1b7ed3c3e0c8,2012,2,Cả nước,National,Forestry,Rừng,,Area,1754.0,1000_ha,Estimated,PL6,,False
00af1b7ed3c3e0c8,2012,2,Cả nước,National,Forestry,Rừng,,Area,3184.0,1000_ha,Estimated,PL6,,False
00df9e9f535b5feb,2012,4,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,886.0,ha,Actual,PL4,,False
00df9e9f535b5feb,2012,4,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,24281.0,ha,Actual,PL4,,False
00df9e9f535b5feb,2012,4,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,3661.0,ha,Actual,PL4,,False
00df9e9f535b5feb,2012,4,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,14992.0,ha,Actual,PL4,,False
00df9e9f535b5feb,2012,4,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,303420.0,ha,Actual,PL4,,False
00df9e9f535b5feb,2012,4,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,787.0,ha,Actual,PL4,,False
00df9e9f535b5feb,2012,4,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,42184.0,ha,Actual,PL4,,False
00df9e9f535b5feb,2012,4,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,2025.0,ha,Actual,PL4,,False
00df9e9f535b5feb,2012,4,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,487.0,ha,Actual,PL4,,False
00df9e9f535b5feb,2012,4,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,62284.0,ha,Actual,PL4,,False
00df9e9f535b5feb,2012,4,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,810.0,ha,Actual,PL5,,False
00df9e9f535b5feb,2012,4,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,25274.0,ha,Actual,PL5,,False
00df9e9f535b5feb,2012,4,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,18062.0,ha,Actual,PL5,,False
00df9e9f535b5feb,2012,4,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,6698.0,ha,Actual,PL5,,False
00e01cb043e43f07,2011,6,Cả nước,National,Investment,0,,Investment_Amount,72.0,million_VND,Plan,PL13,,False
00e01cb043e43f07,2011,6,Cả nước,National,Investment,0,,Investment_Amount,210.0,million_VND,Plan,PL13,,False
010acf29e2b0b3a0,2011,7,Phú Thọ,Provincial,Cultivation,Lúa,,Area_Planted,320740.0,ha,Actual,PL2,,False
010acf29e2b0b3a0,2011,7,Phú Thọ,Provincial,Cultivation,Lúa,,Area_Planted,200.0,ha,Actual,PL2,,False
010acf29e2b0b3a0,2011,7,Phú Thọ,Provincial,Cultivation,Lúa,,Area_Planted,30426.0,ha,Actual,PL2,,False
010acf29e2b0b3a0,2011,7,Phú Thọ,Provincial,Cultivation,Lúa,,Area_Planted,7179.0,ha,Actual,PL3,,False
010acf29e2b0b3a0,2011,7,Phú Thọ,Provincial,Cultivation,Lúa,,Area_Planted,6451.0,ha,Actual,PL3,,False
0112e63012382bac,2011,12,Lào Cai,Provincial,Cultivation,Lúa,,Area_Planted,300.0,ha,Actual,PL2,,False
0112e63012382bac,2011,12,Lào Cai,Provincial,Cultivation,Lúa,,Area_Planted,3625.0,ha,Actual,PL2,,False
0115a305437ae525,2011,11,TRUNG QUỐC,International,Trade,Gạo,Xuất khẩu,Export_Volume,284738.0,ton,Actual,PL11,,False
0115a305437ae525,2011,11,TRUNG QUỐC,International,Trade,Gạo,Xuất khẩu,Export_Volume,271560.0,ton,Actual,PL11,,False
01286832af72af15,2010,1,- Khoai lang,Provincial,Cultivation,Khoai lang,,Area_Planted,694.0,1000_ha,Actual,PL1,,False
01286832af72af15,2010,1,- Khoai lang,Provincial,Cultivation,Khoai lang,,Area_Planted,694.0,1000_ha,Actual,PL1,,False
01309139fd9380ac,2012,4,Bắc Cạn,Provincial,Cultivation,Lúa,,Area_Planted,11448.0,ha,Actual,PL2,,False
01309139fd9380ac,2012,4,Bắc Cạn,Provincial,Cultivation,Lúa,,Area_Planted,744.0,ha,Actual,PL3,,False
01309139fd9380ac,2012,4,Bắc Cạn,Provincial,Cultivation,Lúa,,Area_Planted,7448.0,ha,Actual,PL2,,False
01309139fd9380ac,2012,4,Bắc Cạn,Provincial,Cultivation,Lúa,,Area_Planted,336.0,ha,Actual,PL3,,False
01309139fd9380ac,2012,4,Bắc Cạn,Provincial,Cultivation,Lúa,,Area_Planted,295.0,ha,Actual,PL3,,False
01309139fd9380ac,2012,4,Bắc Cạn,Provincial,Cultivation,Lúa,,Area_Planted,768.0,ha,Actual,PL3,,False
01309139fd9380ac,2012,4,Bắc Cạn,Provincial,Cultivation,Lúa,,Area_Planted,2532.0,ha,Actual,PL3,,False
01309139fd9380ac,2012,4,Bắc Cạn,Provincial,Cultivation,Lúa,,Area_Planted,1778.0,ha,Actual,PL2,,False
01309139fd9380ac,2012,4,Bắc Cạn,Provincial,Cultivation,Lúa,,Area_Planted,994.0,ha,Actual,PL3,,False
01309139fd9380ac,2012,4,Bắc Cạn,Provincial,Cultivation,Lúa,,Area_Planted,139.0,ha,Actual,PL3,,False
013bb314e9668da9,2012,11,Lạng Sơn,Provincial,Cultivation,Lúa,,Area_Planted,34150.0,ha,Actual,PL2,,False
013bb314e9668da9,2012,11,Lạng Sơn,Provincial,Cultivation,Lúa,,Area_Planted,1341.0,ha,Actual,PL2,,False
013bb314e9668da9,2012,11,Lạng Sơn,Provincial,Cultivation,Lúa,,Area_Planted,694.0,ha,Actual,PL2,,False
013bb314e9668da9,2012,11,Lạng Sơn,Provincial,Cultivation,Lúa,,Area_Planted,22720.0,ha,Actual,PL2,,False
01577ca0805ca2b7,2010,7,Bến Tre,Provincial,Cultivation,Lúa,,Area_Planted,193.0,ha,Actual,PL3b,,False
01577ca0805ca2b7,2010,7,Bến Tre,Provincial,Cultivation,Lúa,,Area_Planted,2544.0,ha,Actual,PL3b,,False
01577ca0805ca2b7,2010,7,Bến Tre,Provincial,Cultivation,Lúa,,Area_Planted,6190.0,ha,Actual,PL3b,,False
01577ca0805ca2b7,2010,7,Bến Tre,Provincial,Cultivation,Lúa,,Area_Planted,50.0,ha,Actual,PL3a,,False
01577ca0805ca2b7,2010,7,Bến Tre,Provincial,Cultivation,Lúa,,Area_Planted,3.0,ha,Actual,PL3b,,False
01577ca0805ca2b7,2010,7,Bến Tre,Provincial,Cultivation,Lúa,,Area_Planted,107.0,ha,Actual,PL3a,,False
01577ca0805ca2b7,2010,7,Bến Tre,Provincial,Cultivation,Lúa,,Area_Planted,21341.0,ha,Actual,PL3a,,False
01577ca0805ca2b7,2010,7,Bến Tre,Provincial,Cultivation,Lúa,,Area_Planted,563.0,ha,Actual,PL3a,,False
01577ca0805ca2b7,2010,7,Bến Tre,Provincial,Cultivation,Lúa,,Area_Planted,406.0,ha,Actual,PL3a,,False
015bd75c72bfed5b,2011,12,Cả nước,National,Trade,Hạt điều,Xuất khẩu,Export_Volume,129.0,1000_ton,Estimated,PL10,,False
015bd75c72bfed5b,2011,12,Cả nước,National,Trade,Hạt điều,Xuất khẩu,Export_Volume,146.0,1000_ton,Estimated,PL10,,False
015c01a8bb6f82ca,2009,5,Lâm Đồng,Provincial,Cultivation,Lúa,,Area_Planted,9639,ha,Actual,PL4,,False
015c01a8bb6f82ca,2009,5,Lâm Đồng,Provincial,Cultivation,Lúa,,Area_Planted,9276,ha,Actual,PL4,,False
015c01a8bb6f82ca,2009,5,Lâm Đồng,Provincial,Cultivation,Lúa,,Area_Planted,363,ha,Actual,PL4,,False
015c01a8bb6f82ca,2009,5,Lâm Đồng,Provincial,Cultivation,Lúa,,Area_Planted,870,ha,Actual,PL5,,False
015c01a8bb6f82ca,2009,5,Lâm Đồng,Provincial,Cultivation,Lúa,,Area_Planted,14688,ha,Actual,PL5,,False
015c01a8bb6f82ca,2009,5,Lâm Đồng,Provincial,Cultivation,Lúa,,Area_Planted,689,ha,Actual,PL4,,False
015c01a8bb6f82ca,2009,5,Lâm Đồng,Provincial,Cultivation,Lúa,,Area_Planted,6817,ha,Actual,PL4,,False
015c01a8bb6f82ca,2009,5,Lâm Đồng,Provincial,Cultivation,Lúa,,Area_Planted,9893,ha,Actual,PL4,,False
015c01a8bb6f82ca,2009,5,Lâm Đồng,Provincial,Cultivation,Lúa,,Area_Planted,5235,ha,Actual,PL4,,False
015c01a8bb6f82ca,2009,5,Lâm Đồng,Provincial,Cultivation,Lúa,,Area_Planted,1348,ha,Actual,PL5,,False
016f8703bd92ca28,2012,1,An Giang,Provincial,Cultivation,Lúa,,Area_Planted,159.0,ha,Actual,PL4,,False
016f8703bd92ca28,2012,1,An Giang,Provincial,Cultivation,Lúa,,Area_Planted,8951.0,ha,Actual,PL5,,False
016f8703bd92ca28,2012,1,An Giang,Provincial,Cultivation,Lúa,,Area_Planted,23.0,ha,Actual,PL5,,False
016f8703bd92ca28,2012,1,An Giang,Provincial,Cultivation,Lúa,,Area_Planted,51.0,ha,Actual,PL4,,False
016f8703bd92ca28,2012,1,An Giang,Provincial,Cultivation,Lúa,,Area_Planted,151.0,ha,Actual,PL5,,False
016f8703bd92ca28,2012,1,An Giang,Provincial,Cultivation,Lúa,,Area_Planted,1382.0,ha,Actual,PL4,,False
016f8703bd92ca28,2012,1,An Giang,Provincial,Cultivation,Lúa,,Area_Planted,1592.0,ha,Actual,PL4,,False
016f8703bd92ca28,2012,1,An Giang,Provincial,Cultivation,Lúa,,Area_Planted,233207.0,ha,Actual,PL4,,False
016f8703bd92ca28,2012,1,An Giang,Provincial,Cultivation,Lúa,,Area_Planted,339.0,ha,Actual,PL5,,False
016f8703bd92ca28,2012,1,An Giang,Provincial,Cultivation,Lúa,,Area_Planted,0.0,ha,Actual,PL4,,False
019202c3afa0938b,2011,6,3.2 Gieo trồng cây công nghiệp ngắn ngày,Provincial,Cultivation,Cây công nghiệp ngắn ngày,,Area_Planted,5450.0,1000_ha,Actual,PL1,,False
019202c3afa0938b,2011,6,3.2 Gieo trồng cây công nghiệp ngắn ngày,Provincial,Cultivation,Cây công nghiệp ngắn ngày,,Area_Planted,5450.0,1000_ha,Actual,PL1,,False
0198330b413bef4d,2010,1,Cả nước,National,Forestry,Rừng,,Area,600.0,1000_ha,Plan,PL6,,False
0198330b413bef4d,2010,1,Cả nước,National,Forestry,Rừng,,Area,1673.0,1000_ha,Plan,PL6,,False
019841e57d4919c6,2012,10,TP Đà Nẵng,Provincial,Cultivation,Lúa,,Area_Planted,955.0,ha,Actual,PL3,,False
019841e57d4919c6,2012,10,TP Đà Nẵng,Provincial,Cultivation,Lúa,,Area_Planted,2884.0,ha,Actual,PL3,,False
019841e57d4919c6,2012,10,TP Đà Nẵng,Provincial,Cultivation,Lúa,,Area_Planted,33.0,ha,Actual,PL4,,False
019841e57d4919c6,2012,10,TP Đà Nẵng,Provincial,Cultivation,Lúa,,Area_Planted,702.0,ha,Actual,PL4,,False
019841e57d4919c6,2012,10,TP Đà Nẵng,Provincial,Cultivation,Lúa,,Area_Planted,905.0,ha,Actual,PL4,,False
019b2309bc47b4a8,2010,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,125406.0,ha,Actual,PL3,,False
019b2309bc47b4a8,2010,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,1436.0,ha,Actual,PL4,,False
019b2309bc47b4a8,2010,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,221121.0,ha,Actual,PL3,,False
019b2309bc47b4a8,2010,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,360737.0,ha,Actual,PL3,,False
019b2309bc47b4a8,2010,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,113591.0,ha,Actual,PL3,,False
019b2309bc47b4a8,2010,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,1561.0,ha,Actual,PL4,,False
019b2309bc47b4a8,2010,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,141235.0,ha,Actual,PL3,,False
019b2309bc47b4a8,2010,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,14210.0,ha,Actual,PL3,,False
019b2309bc47b4a8,2010,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,6539.0,ha,Actual,PL4,,False
019b2309bc47b4a8,2010,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,69155.0,ha,Actual,PL4,,False
019b2309bc47b4a8,2010,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,48947.0,ha,Actual,PL4,,False
019b2309bc47b4a8,2010,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,29794.0,ha,Actual,PL4,,False
019b2309bc47b4a8,2010,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,0.0,ha,Actual,PL4,,False
019b6676e6ff7456,2012,9,TP Hồ Chí Minh,Provincial,Cultivation,Lúa,,Area_Planted,12424.0,ha,Actual,PL5,,False
019b6676e6ff7456,2012,9,TP Hồ Chí Minh,Provincial,Cultivation,Lúa,,Area_Planted,0.0,ha,Actual,PL4,,False
019b6676e6ff7456,2012,9,TP Hồ Chí Minh,Provincial,Cultivation,Lúa,,Area_Planted,2660.0,ha,Actual,PL4,,False
019b6676e6ff7456,2012,9,TP Hồ Chí Minh,Provincial,Cultivation,Lúa,,Area_Planted,2142.0,ha,Actual,PL5,,False
01a1151dcf43ef56,2010,11,1,Provincial,Cultivation,Lúa,,Area_Planted,1099.0,ha,Actual,PL5,,False
01a1151dcf43ef56,2010,11,1,Provincial,Cultivation,Lúa,,Area_Planted,2067.0,ha,Actual,PL5,,False
01a1151dcf43ef56,2010,11,1,Provincial,Cultivation,Lúa,,Area_Planted,2272.0,ha,Actual,PL5,,False
01a1151dcf43ef56,2010,11,1,Provincial,Cultivation,Lúa,,Area_Planted,1878.0,ha,Actual,PL5,,False
01b950cdd89aa135,2010,5,14,Provincial,Cultivation,Lúa,,Area_Planted,2070.0,ha,Actual,PL4b,,False
01b950cdd89aa135,2010,5,14,Provincial,Cultivation,Lúa,,Area_Planted,254.0,ha,Actual,PL4b,,False
01b950cdd89aa135,2010,5,14,Provincial,Cultivation,Lúa,,Area_Planted,2324.0,ha,Actual,PL4b,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,44863.0,1000_ha,Estimated,PL6c,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,12070.0,1000_ha,Estimated,PL6c,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,8391.0,1000_ha,Estimated,PL6c,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,11794.0,1000_ha,Estimated,PL6b,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,5796.0,1000_ha,Estimated,PL6c,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,4650.0,1000_ha,Estimated,PL6c,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,32.0,1000_ha,Estimated,PL6c,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,23537.0,1000_ha,Estimated,PL6b,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,3585.0,1000_ha,Estimated,PL6b,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,2996.0,1000_ha,Estimated,PL6b,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,2463.0,1000_ha,Estimated,PL6b,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,2026.0,1000_ha,Estimated,PL6b,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,1090.0,1000_ha,Estimated,PL6b,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,3602.0,1000_ha,Estimated,PL6b,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,48.0,1000_ha,Estimated,PL6c,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,2090.0,1000_ha,Estimated,PL6c,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,126.0,1000_ha,Estimated,PL6c,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,285.0,1000_ha,Estimated,PL6c,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,1039.0,1000_ha,Estimated,PL6b,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,10935.0,1000_ha,Estimated,PL6c,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,8852.0,1000_ha,Estimated,PL6b,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,7581.0,1000_ha,Estimated,PL6b,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,4672.0,1000_ha,Estimated,PL6b,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,7143.0,1000_ha,Estimated,PL6b,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,82578.0,1000_ha,Estimated,PL6b,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,117885.0,1000_ha,Estimated,PL6b,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,5049.0,1000_ha,Estimated,PL6b,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,6585.0,1000_ha,Estimated,PL6b,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,7264.0,1000_ha,Estimated,PL6b,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,7404.0,1000_ha,Estimated,PL6b,,False
01baf24094c9a631,2010,2,Cả nước,National,Forestry,Rừng,,Area,67.0,1000_ha,Estimated,PL6c,,False
