record_id,year,month,location_name,geo_level,sector,commodity,sub_item,attribute,value,unit,data_type,appendix_number,Unnamed: 13,has_number_prefix
765af9a7b3b181f4,2009,2,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,446990,ha,Actual,PL2,,False
765af9a7b3b181f4,2009,2,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,8330,ha,Actual,PL2,,False
765af9a7b3b181f4,2009,2,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,43652,ha,Actual,PL2,,False
26abccdbfa39c1cc,2009,2,ĐB sông Hồng,Provincial,Cultivation,Ngô,,Area_Planted,24482,ha,Actual,PL2,,False
b764b46f34d46a1f,2009,2,ĐB sông Hồng,Provincial,Cultivation,Khoai lang,,Area_Planted,4271,ha,Actual,PL2,,False
2b0f0af2080a7140,2009,2,ĐB sông Hồng,Provincial,Cultivation,Sắn,,Area_Planted,358,ha,Actual,PL2,,False
765af9a7b3b181f4,2009,2,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,10860,ha,Actual,PL2,,False
afd2f33df50c6b12,2009,2,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,76786,ha,Actual,PL2,,False
afd2f33df50c6b12,2009,2,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,902,ha,Actual,PL2,,False
afd2f33df50c6b12,2009,2,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,8096,ha,Actual,PL2,,False
ba3c31b5638171c4,2009,2,Hà Nội,Provincial,Cultivation,Ngô,,Area_Planted,6941,ha,Actual,PL2,,False
dad9252465d85570,2009,2,Hà Nội,Provincial,Cultivation,Khoai lang,,Area_Planted,539,ha,Actual,PL2,,False
1edba5fb991427e7,2009,2,Hà Nội,Provincial,Cultivation,Sắn,,Area_Planted,316,ha,Actual,PL2,,False
afd2f33df50c6b12,2009,2,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,300,ha,Actual,PL2,,False
6d2b1568ef0f2578,2009,2,Hải Phòng,Provincial,Cultivation,Lúa,,Area_Planted,39600,ha,Actual,PL2,,False
6d2b1568ef0f2578,2009,2,Hải Phòng,Provincial,Cultivation,Lúa,,Area_Planted,2237,ha,Actual,PL2,,False
6d2b1568ef0f2578,2009,2,Hải Phòng,Provincial,Cultivation,Lúa,,Area_Planted,2796,ha,Actual,PL2,,False
6d2b1568ef0f2578,2009,2,Hải Phòng,Provincial,Cultivation,Lúa,,Area_Planted,2796,ha,Actual,PL2,,False
7fb12f63546bb9dd,2009,2,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,26175,ha,Actual,PL2,,False
7fb12f63546bb9dd,2009,2,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,4698,ha,Actual,PL2,,False
1705d7e5d9d389a9,2009,2,Vĩnh Phúc,Provincial,Cultivation,Ngô,,Area_Planted,2016,ha,Actual,PL2,,False
216cda80bd405026,2009,2,Vĩnh Phúc,Provincial,Cultivation,Khoai lang,,Area_Planted,51,ha,Actual,PL2,,False
6b10e716ff0363a4,2009,2,Vĩnh Phúc,Provincial,Cultivation,Sắn,,Area_Planted,42,ha,Actual,PL2,,False
7fb12f63546bb9dd,2009,2,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,2589,ha,Actual,PL2,,False
74b52b1a5ddbcc4b,2009,2,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,10882,ha,Actual,PL2,,False
74b52b1a5ddbcc4b,2009,2,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,3357,ha,Actual,PL2,,False
74b52b1a5ddbcc4b,2009,2,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,1073,ha,Actual,PL2,,False
7bacd43cbe1195b0,2009,2,Bắc Ninh,Provincial,Cultivation,Ngô,,Area_Planted,895,ha,Actual,PL2,,False
74b52b1a5ddbcc4b,2009,2,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,178,ha,Actual,PL2,,False
2a44b330e8974c3a,2009,2,Hải Dương,Provincial,Cultivation,Lúa,,Area_Planted,62408,ha,Actual,PL2,,False
2a44b330e8974c3a,2009,2,Hải Dương,Provincial,Cultivation,Lúa,,Area_Planted,4750,ha,Actual,PL2,,False
aad441895afae0e7,2009,2,Hải Dương,Provincial,Cultivation,Ngô,,Area_Planted,3500,ha,Actual,PL2,,False
d2d55feffef25fcd,2009,2,Hải Dương,Provincial,Cultivation,Khoai lang,,Area_Planted,1250,ha,Actual,PL2,,False
5ccaf3bf268e4dd0,2009,2,Hưng Yên,Provincial,Cultivation,Lúa,,Area_Planted,32163,ha,Actual,PL2,,False
5ccaf3bf268e4dd0,2009,2,Hưng Yên,Provincial,Cultivation,Lúa,,Area_Planted,217,ha,Actual,PL2,,False
5ccaf3bf268e4dd0,2009,2,Hưng Yên,Provincial,Cultivation,Lúa,,Area_Planted,6487,ha,Actual,PL2,,False
be61e43698700ce9,2009,2,Hưng Yên,Provincial,Cultivation,Ngô,,Area_Planted,2715,ha,Actual,PL2,,False
cef74aea28950f81,2009,2,Hưng Yên,Provincial,Cultivation,Khoai lang,,Area_Planted,91,ha,Actual,PL2,,False
a37cb5c174f85f24,2009,2,Hà Nam,Provincial,Cultivation,Lúa,,Area_Planted,30000,ha,Actual,PL2,,False
a37cb5c174f85f24,2009,2,Hà Nam,Provincial,Cultivation,Lúa,,Area_Planted,22,ha,Actual,PL2,,False
a37cb5c174f85f24,2009,2,Hà Nam,Provincial,Cultivation,Lúa,,Area_Planted,3000,ha,Actual,PL2,,False
e62f1cc2f6082f76,2009,2,Hà Nam,Provincial,Cultivation,Ngô,,Area_Planted,2500,ha,Actual,PL2,,False
ee65374a00513ac3,2009,2,Hà Nam,Provincial,Cultivation,Khoai lang,,Area_Planted,500,ha,Actual,PL2,,False
4b69b475f9dce121,2009,2,Nam Định,Provincial,Cultivation,Lúa,,Area_Planted,67470,ha,Actual,PL2,,False
4b69b475f9dce121,2009,2,Nam Định,Provincial,Cultivation,Lúa,,Area_Planted,8647,ha,Actual,PL2,,False
96e8e6acb19db4ef,2009,2,Nam Định,Provincial,Cultivation,Ngô,,Area_Planted,2200,ha,Actual,PL2,,False
d2c33303ff41652f,2009,2,Nam Định,Provincial,Cultivation,Khoai lang,,Area_Planted,1700,ha,Actual,PL2,,False
4b69b475f9dce121,2009,2,Nam Định,Provincial,Cultivation,Lúa,,Area_Planted,4747,ha,Actual,PL2,,False
1005980d4702188c,2009,2,Thái Bình,Provincial,Cultivation,Lúa,,Area_Planted,63550,ha,Actual,PL2,,False
1005980d4702188c,2009,2,Thái Bình,Provincial,Cultivation,Lúa,,Area_Planted,922,ha,Actual,PL2,,False
1005980d4702188c,2009,2,Thái Bình,Provincial,Cultivation,Lúa,,Area_Planted,2690,ha,Actual,PL2,,False
06c950ca51d5e55e,2009,2,Thái Bình,Provincial,Cultivation,Ngô,,Area_Planted,2440,ha,Actual,PL2,,False
1005980d4702188c,2009,2,Thái Bình,Provincial,Cultivation,Lúa,,Area_Planted,250,ha,Actual,PL2,,False
ecf4c26a5232f7cb,2009,2,Ninh Bình,Provincial,Cultivation,Lúa,,Area_Planted,37956,ha,Actual,PL2,,False
ecf4c26a5232f7cb,2009,2,Ninh Bình,Provincial,Cultivation,Lúa,,Area_Planted,673,ha,Actual,PL2,,False
ecf4c26a5232f7cb,2009,2,Ninh Bình,Provincial,Cultivation,Lúa,,Area_Planted,1415,ha,Actual,PL2,,False
073a27d983ec3556,2009,2,Ninh Bình,Provincial,Cultivation,Ngô,,Area_Planted,1275,ha,Actual,PL2,,False
18c1e7a8a4b8f296,2009,2,Ninh Bình,Provincial,Cultivation,Khoai lang,,Area_Planted,140,ha,Actual,PL2,,False
c225ee6651372485,2009,2,Đông Bắc,Provincial,Cultivation,Lúa,,Area_Planted,140945,ha,Actual,PL2,,False
c225ee6651372485,2009,2,Đông Bắc,Provincial,Cultivation,Lúa,,Area_Planted,9559,ha,Actual,PL2,,False
c225ee6651372485,2009,2,Đông Bắc,Provincial,Cultivation,Lúa,,Area_Planted,27165,ha,Actual,PL2,,False
3d557131c4541cf3,2009,2,Đông Bắc,Provincial,Cultivation,Ngô,,Area_Planted,20649,ha,Actual,PL2,,False
0c489d847cc29053,2009,2,Đông Bắc,Provincial,Cultivation,Khoai lang,,Area_Planted,2734,ha,Actual,PL2,,False
c36299521eb9634a,2009,2,Đông Bắc,Provincial,Cultivation,Sắn,,Area_Planted,2295,ha,Actual,PL2,,False
c225ee6651372485,2009,2,Đông Bắc,Provincial,Cultivation,Lúa,,Area_Planted,1487,ha,Actual,PL2,,False
8aa7d456ef194fda,2009,2,Hà Giang,Provincial,Cultivation,Lúa,,Area_Planted,5899,ha,Actual,PL2,,False
8aa7d456ef194fda,2009,2,Hà Giang,Provincial,Cultivation,Lúa,,Area_Planted,480,ha,Actual,PL2,,False
8aa7d456ef194fda,2009,2,Hà Giang,Provincial,Cultivation,Lúa,,Area_Planted,7544,ha,Actual,PL2,,False
d498e910a83a5096,2009,2,Hà Giang,Provincial,Cultivation,Ngô,,Area_Planted,7544,ha,Actual,PL2,,False
7572a98489780c6f,2009,2,Cao Bằng,Provincial,Cultivation,Lúa,,Area_Planted,47,ha,Actual,PL2,,False
7572a98489780c6f,2009,2,Cao Bằng,Provincial,Cultivation,Lúa,,Area_Planted,755,ha,Actual,PL2,,False
f1b8e2a1d4acfc64,2009,2,Cao Bằng,Provincial,Cultivation,Ngô,,Area_Planted,755,ha,Actual,PL2,,False
b9d357b8c97c8eb2,2009,2,Lào Cai,Provincial,Cultivation,Lúa,,Area_Planted,127,ha,Actual,PL2,,False
b9d357b8c97c8eb2,2009,2,Lào Cai,Provincial,Cultivation,Lúa,,Area_Planted,14,ha,Actual,PL2,,False
8f080dc52c5b497c,2009,2,Lào Cai,Provincial,Cultivation,Ngô,,Area_Planted,14,ha,Actual,PL2,,False
a0ee78c40ec72b43,2009,2,Bắc Cạn,Provincial,Cultivation,Lúa,,Area_Planted,1750,ha,Actual,PL2,,False
a0ee78c40ec72b43,2009,2,Bắc Cạn,Provincial,Cultivation,Lúa,,Area_Planted,4094,ha,Actual,PL2,,False
46ace1f741fd1a13,2009,2,Bắc Cạn,Provincial,Cultivation,Ngô,,Area_Planted,2850,ha,Actual,PL2,,False
a0ee78c40ec72b43,2009,2,Bắc Cạn,Provincial,Cultivation,Lúa,,Area_Planted,1244,ha,Actual,PL2,,False
6e930ee9834d5d1e,2009,2,Lạng Sơn,Provincial,Cultivation,Lúa,,Area_Planted,145,ha,Actual,PL2,,False
d65801a616223317,2009,2,Lạng Sơn,Provincial,Cultivation,Ngô,,Area_Planted,145,ha,Actual,PL2,,False
5289d99ace3ef4fd,2009,2,Tuyên Quang,Provincial,Cultivation,Lúa,,Area_Planted,16929,ha,Actual,PL2,,False
5289d99ace3ef4fd,2009,2,Tuyên Quang,Provincial,Cultivation,Lúa,,Area_Planted,1072,ha,Actual,PL2,,False
5289d99ace3ef4fd,2009,2,Tuyên Quang,Provincial,Cultivation,Lúa,,Area_Planted,3104,ha,Actual,PL2,,False
3093f5a8ff33ac69,2009,2,Tuyên Quang,Provincial,Cultivation,Ngô,,Area_Planted,3104,ha,Actual,PL2,,False
3b085bee4294ba58,2009,2,Yên Bái,Provincial,Cultivation,Lúa,,Area_Planted,15704,ha,Actual,PL2,,False
3b085bee4294ba58,2009,2,Yên Bái,Provincial,Cultivation,Lúa,,Area_Planted,3075,ha,Actual,PL2,,False
14bdf513ee8f6c56,2009,2,Yên Bái,Provincial,Cultivation,Ngô,,Area_Planted,1240,ha,Actual,PL2,,False
6d93d0853bd426a2,2009,2,Yên Bái,Provincial,Cultivation,Sắn,,Area_Planted,1835,ha,Actual,PL2,,False
1ac207d907a973b9,2009,2,Thái Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,22571,ha,Actual,PL2,,False
1ac207d907a973b9,2009,2,Thái Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,6929,ha,Actual,PL2,,False
1ac207d907a973b9,2009,2,Thái Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,1279,ha,Actual,PL2,,False
6cff9ef84df8de55,2009,2,Thái Nguyên,Provincial,Cultivation,Ngô,,Area_Planted,620,ha,Actual,PL2,,False
cd58f2e5bc2af490,2009,2,Thái Nguyên,Provincial,Cultivation,Khoai lang,,Area_Planted,539,ha,Actual,PL2,,False
50c5d6ff5c1aade2,2009,2,Thái Nguyên,Provincial,Cultivation,Sắn,,Area_Planted,120,ha,Actual,PL2,,False
f77ed7092ccc4db5,2009,2,Phú Thọ,Provincial,Cultivation,Lúa,,Area_Planted,33556,ha,Actual,PL2,,False
f77ed7092ccc4db5,2009,2,Phú Thọ,Provincial,Cultivation,Lúa,,Area_Planted,2638,ha,Actual,PL2,,False
28f1dfa5df5da618,2009,2,Phú Thọ,Provincial,Cultivation,Ngô,,Area_Planted,2503,ha,Actual,PL2,,False
b8a675ea1f2a7056,2009,2,Phú Thọ,Provincial,Cultivation,Khoai lang,,Area_Planted,135,ha,Actual,PL2,,False
fa9e823898d51033,2009,2,Bắc Giang,Provincial,Cultivation,Lúa,,Area_Planted,35062,ha,Actual,PL2,,False
fa9e823898d51033,2009,2,Bắc Giang,Provincial,Cultivation,Lúa,,Area_Planted,167,ha,Actual,PL2,,False
832357e1c9da9399,2009,2,Bắc Giang,Provincial,Cultivation,Ngô,,Area_Planted,167,ha,Actual,PL2,,False
603c68984c6deca5,2009,2,Quảng Ninh,Provincial,Cultivation,Lúa,,Area_Planted,9300,ha,Actual,PL2,,False
603c68984c6deca5,2009,2,Quảng Ninh,Provincial,Cultivation,Lúa,,Area_Planted,1078,ha,Actual,PL2,,False
603c68984c6deca5,2009,2,Quảng Ninh,Provincial,Cultivation,Lúa,,Area_Planted,4350,ha,Actual,PL2,,False
d94c0255a5f117f8,2009,2,Quảng Ninh,Provincial,Cultivation,Ngô,,Area_Planted,1707,ha,Actual,PL2,,False
5d5bc656a958319d,2009,2,Quảng Ninh,Provincial,Cultivation,Khoai lang,,Area_Planted,2060,ha,Actual,PL2,,False
8163e00153100aac,2009,2,Quảng Ninh,Provincial,Cultivation,Sắn,,Area_Planted,340,ha,Actual,PL2,,False
603c68984c6deca5,2009,2,Quảng Ninh,Provincial,Cultivation,Lúa,,Area_Planted,243,ha,Actual,PL2,,False
db83d3e784eb5397,2009,2,Tây Bắc,Provincial,Cultivation,Lúa,,Area_Planted,24449,ha,Actual,PL2,,False
db83d3e784eb5397,2009,2,Tây Bắc,Provincial,Cultivation,Lúa,,Area_Planted,1163,ha,Actual,PL2,,False
db83d3e784eb5397,2009,2,Tây Bắc,Provincial,Cultivation,Lúa,,Area_Planted,8880,ha,Actual,PL2,,False
6ba016bcf869bca7,2009,2,Tây Bắc,Provincial,Cultivation,Ngô,,Area_Planted,4054,ha,Actual,PL2,,False
34cbd36dd691b9a4,2009,2,Tây Bắc,Provincial,Cultivation,Khoai lang,,Area_Planted,804,ha,Actual,PL2,,False
7a89f2cbd6251f5a,2009,2,Tây Bắc,Provincial,Cultivation,Sắn,,Area_Planted,2444,ha,Actual,PL2,,False
db83d3e784eb5397,2009,2,Tây Bắc,Provincial,Cultivation,Lúa,,Area_Planted,1578,ha,Actual,PL2,,False
754e27eac3bac50d,2009,2,Lai Châu,Provincial,Cultivation,Lúa,,Area_Planted,4187,ha,Actual,PL2,,False
754e27eac3bac50d,2009,2,Lai Châu,Provincial,Cultivation,Lúa,,Area_Planted,390,ha,Actual,PL2,,False
754e27eac3bac50d,2009,2,Lai Châu,Provincial,Cultivation,Lúa,,Area_Planted,429,ha,Actual,PL2,,False
c54e17df74abea6a,2009,2,Lai Châu,Provincial,Cultivation,Ngô,,Area_Planted,374,ha,Actual,PL2,,False
70f12010ef4e6821,2009,2,Lai Châu,Provincial,Cultivation,Sắn,,Area_Planted,55,ha,Actual,PL2,,False
1da3e97c25bddff5,2009,2,Điện Biên,Provincial,Cultivation,Lúa,,Area_Planted,5844,ha,Actual,PL2,,False
1da3e97c25bddff5,2009,2,Điện Biên,Provincial,Cultivation,Lúa,,Area_Planted,0,ha,Actual,PL2,,False
99cc8559424b06a0,2009,2,Sơn La,Provincial,Cultivation,Lúa,,Area_Planted,1155,ha,Actual,PL2,,False
99cc8559424b06a0,2009,2,Sơn La,Provincial,Cultivation,Lúa,,Area_Planted,230,ha,Actual,PL2,,False
99cc8559424b06a0,2009,2,Sơn La,Provincial,Cultivation,Lúa,,Area_Planted,0,ha,Actual,PL2,,False
d6e814892b7f3266,2009,2,Hoà Bình,Provincial,Cultivation,Lúa,,Area_Planted,13263,ha,Actual,PL2,,False
d6e814892b7f3266,2009,2,Hoà Bình,Provincial,Cultivation,Lúa,,Area_Planted,543,ha,Actual,PL2,,False
d6e814892b7f3266,2009,2,Hoà Bình,Provincial,Cultivation,Lúa,,Area_Planted,8451,ha,Actual,PL2,,False
0fcc8d5f249f67e9,2009,2,Hoà Bình,Provincial,Cultivation,Ngô,,Area_Planted,3680,ha,Actual,PL2,,False
dc8fec04fb2c9172,2009,2,Hoà Bình,Provincial,Cultivation,Khoai lang,,Area_Planted,804,ha,Actual,PL2,,False
bd76f590abbd9aaf,2009,2,Hoà Bình,Provincial,Cultivation,Sắn,,Area_Planted,2389,ha,Actual,PL2,,False
d6e814892b7f3266,2009,2,Hoà Bình,Provincial,Cultivation,Lúa,,Area_Planted,1578,ha,Actual,PL2,,False
4e1348bf106f8569,2009,2,Bắc Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,321203,ha,Actual,PL2,,False
4e1348bf106f8569,2009,2,Bắc Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,10369,ha,Actual,PL2,,False
4e1348bf106f8569,2009,2,Bắc Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,126670,ha,Actual,PL2,,False
e118a7c9ef8bfb54,2009,2,Bắc Trung Bộ,Provincial,Cultivation,Ngô,,Area_Planted,89825,ha,Actual,PL2,,False
7d4c8f69b8c4ebd2,2009,2,Bắc Trung Bộ,Provincial,Cultivation,Khoai lang,,Area_Planted,9155,ha,Actual,PL2,,False
d09f07832ed8b4c6,2009,2,Bắc Trung Bộ,Provincial,Cultivation,Sắn,,Area_Planted,18957,ha,Actual,PL2,,False
4e1348bf106f8569,2009,2,Bắc Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,14071,ha,Actual,PL2,,False
d42626375fdbebcd,2009,2,Thanh Hoá,Provincial,Cultivation,Lúa,,Area_Planted,119149,ha,Actual,PL2,,False
d42626375fdbebcd,2009,2,Thanh Hoá,Provincial,Cultivation,Lúa,,Area_Planted,41408,ha,Actual,PL2,,False
19b8eed7137a01bd,2009,2,Thanh Hoá,Provincial,Cultivation,Ngô,,Area_Planted,29736,ha,Actual,PL2,,False
5399c44b4a5f8d12,2009,2,Thanh Hoá,Provincial,Cultivation,Khoai lang,,Area_Planted,9155,ha,Actual,PL2,,False
5ab878784f03b5c5,2009,2,Thanh Hoá,Provincial,Cultivation,Sắn,,Area_Planted,650,ha,Actual,PL2,,False
d42626375fdbebcd,2009,2,Thanh Hoá,Provincial,Cultivation,Lúa,,Area_Planted,1867,ha,Actual,PL2,,False
aea56d258975d3b2,2009,2,Nghệ An,Provincial,Cultivation,Lúa,,Area_Planted,84400,ha,Actual,PL2,,False
aea56d258975d3b2,2009,2,Nghệ An,Provincial,Cultivation,Lúa,,Area_Planted,14000,ha,Actual,PL2,,False
b992ac4273628191,2009,2,Nghệ An,Provincial,Cultivation,Ngô,,Area_Planted,11500,ha,Actual,PL2,,False
aea56d258975d3b2,2009,2,Nghệ An,Provincial,Cultivation,Lúa,,Area_Planted,2500,ha,Actual,PL2,,False
71188a468276e22f,2009,2,Hà Tĩnh,Provincial,Cultivation,Lúa,,Area_Planted,41353,ha,Actual,PL2,,False
71188a468276e22f,2009,2,Hà Tĩnh,Provincial,Cultivation,Lúa,,Area_Planted,2750,ha,Actual,PL2,,False
71188a468276e22f,2009,2,Hà Tĩnh,Provincial,Cultivation,Lúa,,Area_Planted,2750,ha,Actual,PL2,,False
04f72d6337aa0ff9,2009,2,Quảng Bình,Provincial,Cultivation,Lúa,,Area_Planted,27000,ha,Actual,PL2,,False
04f72d6337aa0ff9,2009,2,Quảng Bình,Provincial,Cultivation,Lúa,,Area_Planted,54072,ha,Actual,PL2,,False
e966e2fe2be517ba,2009,2,Quảng Bình,Provincial,Cultivation,Ngô,,Area_Planted,45036,ha,Actual,PL2,,False
aa9e178891eb14db,2009,2,Quảng Bình,Provincial,Cultivation,Sắn,,Area_Planted,6669,ha,Actual,PL2,,False
04f72d6337aa0ff9,2009,2,Quảng Bình,Provincial,Cultivation,Lúa,,Area_Planted,2367,ha,Actual,PL2,,False
5ee4b29664e3d422,2009,2,Quảng Trị,Provincial,Cultivation,Lúa,,Area_Planted,23504,ha,Actual,PL2,,False
5ee4b29664e3d422,2009,2,Quảng Trị,Provincial,Cultivation,Lúa,,Area_Planted,10000,ha,Actual,PL2,,False
5ee4b29664e3d422,2009,2,Quảng Trị,Provincial,Cultivation,Lúa,,Area_Planted,10100,ha,Actual,PL2,,False
e7c61d81da91f113,2009,2,Quảng Trị,Provincial,Cultivation,Ngô,,Area_Planted,1800,ha,Actual,PL2,,False
be8ee164937d22c9,2009,2,Quảng Trị,Provincial,Cultivation,Sắn,,Area_Planted,6300,ha,Actual,PL2,,False
5ee4b29664e3d422,2009,2,Quảng Trị,Provincial,Cultivation,Lúa,,Area_Planted,2000,ha,Actual,PL2,,False
4aaeb2f4900db207,2009,2,Thừa Thiên Huế,Provincial,Cultivation,Lúa,,Area_Planted,25797,ha,Actual,PL2,,False
4aaeb2f4900db207,2009,2,Thừa Thiên Huế,Provincial,Cultivation,Lúa,,Area_Planted,369,ha,Actual,PL2,,False
4aaeb2f4900db207,2009,2,Thừa Thiên Huế,Provincial,Cultivation,Lúa,,Area_Planted,4340,ha,Actual,PL2,,False
01bf09aa3f06d41c,2009,2,Thừa Thiên Huế,Provincial,Cultivation,Ngô,,Area_Planted,1753,ha,Actual,PL2,,False
fc47ddcfdcbaffb9,2009,2,Thừa Thiên Huế,Provincial,Cultivation,Sắn,,Area_Planted,5338,ha,Actual,PL2,,False
4aaeb2f4900db207,2009,2,Thừa Thiên Huế,Provincial,Cultivation,Lúa,,Area_Planted,2587,ha,Actual,PL2,,False
fe9d0eaf04c35515,2009,2,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,158585,ha,Actual,PL3,,False
fe9d0eaf04c35515,2009,2,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,70467,ha,Actual,PL3,,False
fe9d0eaf04c35515,2009,2,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,85743,ha,Actual,PL3,,False
fe9d0eaf04c35515,2009,2,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,1130,ha,Actual,PL3,,False
fe9d0eaf04c35515,2009,2,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,4986,ha,Actual,PL3,,False
fe9d0eaf04c35515,2009,2,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,125740,ha,Actual,PL3,,False
765af9a7b3b181f4,2009,2,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,69560,ha,Actual,PL3,,False
765af9a7b3b181f4,2009,2,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,53174,ha,Actual,PL3,,False
