record_id,year,month,report_date,period_type,geo_level,location_name,region_id,region_name_vn,sector,commodity,sub_item,variety,processing_level,attribute,value,unit,data_type,comparison_type,comparison_value,base_period,base_value,source_file,appendix_number
f6b440bc-0d3a-42cd-8b05-7dd6fe9f64b4,2012,1,2012-01-15,Monthly,Provincial,Hà Nội,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,11900.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
d92d1b79-552c-4f37-a253-218694dc6e4c,2012,1,2012-01-15,Monthly,Provincial,Hà Nội,R1,Đồng bằng sông Hồng,Cultivation,Khoai lang,,,,Area_Planted,3100.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
94139861-3f45-484a-a7d1-09c8abda146f,2012,1,2012-01-15,Monthly,Provincial,Hải Phòng,R1,Đồng bằng sông Hồng,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,3400.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
bbe3dd90-273d-4dd2-ab42-133c4e7db20c,2012,1,2012-01-15,Monthly,Provincial,Hải Phòng,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,2000.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
100e3f1b-f8ac-4e09-bd96-a958f60079b3,2012,1,2012-01-15,Monthly,Provincial,Hải Phòng,R1,Đồng bằng sông Hồng,Cultivation,Khoai lang,,,,Area_Planted,1400.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
67c29dc5-0e60-4b7e-b3a3-a294d6cbe872,2012,1,2012-01-15,Monthly,Provincial,Vĩnh Phúc,R1,Đồng bằng sông Hồng,Cultivation,Lúa,Đông Xuân,,,Area_Planted,2855.2,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
4105f929-cd70-47d0-8f83-348a25f5d2df,2012,1,2012-01-15,Monthly,Provincial,Vĩnh Phúc,R1,Đồng bằng sông Hồng,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,12948.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
05006e47-6c5a-42ec-bba1-419a0efaf422,2012,1,2012-01-15,Monthly,Provincial,Vĩnh Phúc,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,10739.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
adc4caec-5b4b-467f-9d64-f6dccf61ed18,2012,1,2012-01-15,Monthly,Provincial,Vĩnh Phúc,R1,Đồng bằng sông Hồng,Cultivation,Khoai lang,,,,Area_Planted,2050.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
16c1d1ef-bbd2-4aaa-b6d3-085c3479141b,2012,1,2012-01-15,Monthly,Provincial,Vĩnh Phúc,R1,Đồng bằng sông Hồng,Cultivation,Cây khác,,,,Area_Planted,159.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
41484ede-38b0-4838-81d7-56fff60f6968,2012,1,2012-01-15,Monthly,Provincial,Bắc Ninh,R1,Đồng bằng sông Hồng,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,2925.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
9d34008c-16d9-428d-8d4c-f0f9dc6b5889,2012,1,2012-01-15,Monthly,Provincial,Bắc Ninh,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,2290.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
315041b2-68c2-458a-8cc7-74cf1ff27ae2,2012,1,2012-01-15,Monthly,Provincial,Bắc Ninh,R1,Đồng bằng sông Hồng,Cultivation,Khoai lang,,,,Area_Planted,635.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
26467d69-8054-44ff-a5ec-5b127e1c985e,2012,1,2012-01-15,Monthly,Provincial,Hải Dương,R1,Đồng bằng sông Hồng,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,3533.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
18b98bc0-2124-4e05-8129-ba3621a2fb86,2012,1,2012-01-15,Monthly,Provincial,Hải Dương,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,3533.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
ba6f043e-73e1-46eb-a0b8-69126e090242,2012,1,2012-01-15,Monthly,Provincial,Hưng Yên,R1,Đồng bằng sông Hồng,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,5054.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
f80d90a8-dcc0-44ce-b65b-ec7e214951c8,2012,1,2012-01-15,Monthly,Provincial,Hưng Yên,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,4440.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
72f83b76-cceb-4602-bdee-fee016a29a23,2012,1,2012-01-15,Monthly,Provincial,Hưng Yên,R1,Đồng bằng sông Hồng,Cultivation,Khoai lang,,,,Area_Planted,614.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
7466eb3d-bbe6-48dd-aa38-fd256eab3aea,2012,1,2012-01-15,Monthly,Provincial,Hà Nam,R1,Đồng bằng sông Hồng,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,3932.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
255883ce-55e0-4369-9cad-6211b514cf34,2012,1,2012-01-15,Monthly,Provincial,Hà Nam,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,3470.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
e1e801ca-1efa-4d97-a83e-1872436e4eeb,2012,1,2012-01-15,Monthly,Provincial,Hà Nam,R1,Đồng bằng sông Hồng,Cultivation,Khoai lang,,,,Area_Planted,462.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
88bdc3d7-26b6-4914-939f-ddac70a8e5e0,2012,1,2012-01-15,Monthly,Provincial,Nam Định,R1,Đồng bằng sông Hồng,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,3228.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
c89f5afb-a2aa-44e5-a3eb-255983e6b69c,2012,1,2012-01-15,Monthly,Provincial,Nam Định,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,2028.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
bcb9903e-ba7e-45b1-a029-a2e60d388f8e,2012,1,2012-01-15,Monthly,Provincial,Nam Định,R1,Đồng bằng sông Hồng,Cultivation,Khoai lang,,,,Area_Planted,1100.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
29f65728-f1ca-4488-affe-f50ca2734b26,2012,1,2012-01-15,Monthly,Provincial,Nam Định,R1,Đồng bằng sông Hồng,Cultivation,Sắn,,,,Area_Planted,50.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
573c3257-4c49-488a-891b-82cf7153fdfd,2012,1,2012-01-15,Monthly,Provincial,Nam Định,R1,Đồng bằng sông Hồng,Cultivation,Cây khác,,,,Area_Planted,50.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
4cba0c88-9053-49e5-90e6-b4314ed41e0b,2012,1,2012-01-15,Monthly,Provincial,Thái Bình,R1,Đồng bằng sông Hồng,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,11486.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
9f5131f9-7ba6-40ef-93a8-b6fa3864f87e,2012,1,2012-01-15,Monthly,Provincial,Thái Bình,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,6670.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
0b1420c7-9a87-431c-a642-5d666f6429c6,2012,1,2012-01-15,Monthly,Provincial,Thái Bình,R1,Đồng bằng sông Hồng,Cultivation,Khoai lang,,,,Area_Planted,3660.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
0aa5a27e-36ff-4941-b750-7203e8b69164,2012,1,2012-01-15,Monthly,Provincial,Thái Bình,R1,Đồng bằng sông Hồng,Cultivation,Cây khác,,,,Area_Planted,1156.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
c2414774-8a55-42a8-b901-0b4fb854bd71,2012,1,2012-01-15,Monthly,Provincial,Ninh Bình,R1,Đồng bằng sông Hồng,Cultivation,Lúa,Đông Xuân,,,Area_Planted,252.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
058923aa-8d3c-4af8-b414-3c2453a1f364,2012,1,2012-01-15,Monthly,Provincial,Ninh Bình,R1,Đồng bằng sông Hồng,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,4788.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
8ea44eb8-b326-41ed-bbb6-d3c7c66a0bb0,2012,1,2012-01-15,Monthly,Provincial,Ninh Bình,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,2696.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
432ee535-f0b0-42b0-a0aa-47945375f8c1,2012,1,2012-01-15,Monthly,Provincial,Ninh Bình,R1,Đồng bằng sông Hồng,Cultivation,Khoai lang,,,,Area_Planted,1571.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
77062a80-6f20-478b-be38-563955208ce6,2012,1,2012-01-15,Monthly,Provincial,Ninh Bình,R1,Đồng bằng sông Hồng,Cultivation,Cây khác,,,,Area_Planted,521.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
3010cf9d-3ccb-4368-b259-3de54b400987,2012,1,2012-01-15,Monthly,Provincial,Quảng Ninh,R2,Đông Bắc,Cultivation,Lúa,Đông Xuân,,,Area_Planted,905.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
4bf5d707-203f-4b38-9563-84bea881a1a3,2012,1,2012-01-15,Monthly,Provincial,Quảng Ninh,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,3195.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
0f86987f-5445-477e-bae4-2b7230e30ab5,2012,1,2012-01-15,Monthly,Provincial,Quảng Ninh,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,1417.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
77b0408b-dc1f-48c1-8f58-675f923f33fb,2012,1,2012-01-15,Monthly,Provincial,Quảng Ninh,R2,Đông Bắc,Cultivation,Khoai lang,,,,Area_Planted,1576.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
077f465a-1b3c-41ac-a7ae-1c179fdc3aaa,2012,1,2012-01-15,Monthly,Provincial,Quảng Ninh,R2,Đông Bắc,Cultivation,Cây khác,,,,Area_Planted,202.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
7d7053aa-e85f-44ef-8455-d3c395ae9f8f,2012,1,2012-01-15,Monthly,Regional,Đông Bắc,R2,Đông Bắc,Cultivation,Lúa,Đông Xuân,,,Area_Planted,500.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
3766988c-3ebc-481b-af38-19cf8d28d1bc,2012,1,2012-01-15,Monthly,Regional,Đông Bắc,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,53160.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
e762b397-e095-4ca0-921f-09c742504a6b,2012,1,2012-01-15,Monthly,Regional,Đông Bắc,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,31177.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
2753525b-cfaf-4a32-8126-e80a8893a974,2012,1,2012-01-15,Monthly,Regional,Đông Bắc,R2,Đông Bắc,Cultivation,Khoai lang,,,,Area_Planted,15987.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
8698469d-603e-490c-a208-45860359dee4,2012,1,2012-01-15,Monthly,Regional,Đông Bắc,R2,Đông Bắc,Cultivation,Sắn,,,,Area_Planted,5000.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
f666827a-b0e0-452c-8311-7fca3e80ab17,2012,1,2012-01-15,Monthly,Regional,Đông Bắc,R2,Đông Bắc,Cultivation,Cây khác,,,,Area_Planted,996.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
f9505448-7ab0-42d6-82e5-ff1e34f84f9e,2012,1,2012-01-15,Monthly,Provincial,Hà Giang,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,1174.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
f7b9046e-1203-4fec-a1f8-f01dd7f1a22e,2012,1,2012-01-15,Monthly,Provincial,Hà Giang,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,731.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
49a02e04-5290-41bf-a4dc-efae55c975a9,2012,1,2012-01-15,Monthly,Provincial,Hà Giang,R2,Đông Bắc,Cultivation,Khoai lang,,,,Area_Planted,443.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
b31692ab-27a5-4326-a6e5-fb02e5c2e241,2012,1,2012-01-15,Monthly,Provincial,Cao Bằng,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,776.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
0ffc672f-5d26-4800-9105-de2e2416faef,2012,1,2012-01-15,Monthly,Provincial,Cao Bằng,R2,Đông Bắc,Cultivation,Khoai lang,,,,Area_Planted,776.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
31ce3d69-8c4d-4ee8-a15a-ff2845061e8a,2012,1,2012-01-15,Monthly,Provincial,Lào Cai,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,325.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
f1d6cf07-d0d2-4975-86da-9615f9997f8d,2012,1,2012-01-15,Monthly,Provincial,Lào Cai,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,210.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
0020d7b8-6348-4df4-9f05-e124d71703f4,2012,1,2012-01-15,Monthly,Provincial,Lào Cai,R2,Đông Bắc,Cultivation,Khoai lang,,,,Area_Planted,115.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
9576f60e-9e40-44be-bfca-b5c72d83715f,2012,1,2012-01-15,Monthly,Provincial,Bắc Kạn,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,150.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
353bcceb-5c02-4d91-9f20-bdff2f93d396,2012,1,2012-01-15,Monthly,Provincial,Bắc Kạn,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,123.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
0b999ee5-9cd6-46ee-ab8c-094d7a61fde5,2012,1,2012-01-15,Monthly,Provincial,Bắc Kạn,R2,Đông Bắc,Cultivation,Khoai lang,,,,Area_Planted,27.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
dbb53c90-f6e6-461b-a5b9-ebf90e0469da,2012,1,2012-01-15,Monthly,Provincial,Lạng Sơn,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,907.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
41621941-4b10-4c14-ab67-b1763ce1e07e,2012,1,2012-01-15,Monthly,Provincial,Lạng Sơn,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,335.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
238c0578-26b3-4e20-bc97-b26ade01bb92,2012,1,2012-01-15,Monthly,Provincial,Lạng Sơn,R2,Đông Bắc,Cultivation,Cây khác,,,,Area_Planted,572.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
acf01b29-a113-4e4a-8590-09fbdb3824da,2012,1,2012-01-15,Monthly,Provincial,Tuyên Quang,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,7253.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
9e29e8ad-0651-48e9-a610-9202da907a18,2012,1,2012-01-15,Monthly,Provincial,Tuyên Quang,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,5006.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
b578a6f5-d4b4-4ae9-a3a2-96fa0c04f998,2012,1,2012-01-15,Monthly,Provincial,Tuyên Quang,R2,Đông Bắc,Cultivation,Khoai lang,,,,Area_Planted,2247.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
c7772544-413f-422e-be1d-e4d61100dc13,2012,1,2012-01-15,Monthly,Provincial,Yên Bái,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,6296.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
090283dd-8d01-49e1-b925-b8a3ea26eaca,2012,1,2012-01-15,Monthly,Provincial,Yên Bái,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,4800.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
a2915c4e-0135-4fb3-864b-cdb16b28915c,2012,1,2012-01-15,Monthly,Provincial,Yên Bái,R2,Đông Bắc,Cultivation,Khoai lang,,,,Area_Planted,1496.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
1a2dc144-2bee-4b30-8d42-810c17b91cff,2012,1,2012-01-15,Monthly,Provincial,Thái Nguyên,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,9060.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
139784d3-9b03-4668-98df-ee1da5df474c,2012,1,2012-01-15,Monthly,Provincial,Thái Nguyên,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,5300.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
5004ed13-a2d8-4114-98b0-93d455cf468a,2012,1,2012-01-15,Monthly,Provincial,Thái Nguyên,R2,Đông Bắc,Cultivation,Khoai lang,,,,Area_Planted,3760.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
0b09c76d-919f-4e1e-8457-2f35fb551356,2012,1,2012-01-15,Monthly,Provincial,Phú Thọ,R2,Đông Bắc,Cultivation,Lúa,Đông Xuân,,,Area_Planted,300.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
66e47e4b-34ef-4bb5-9f44-454f056390ec,2012,1,2012-01-15,Monthly,Provincial,Phú Thọ,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,14899.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
97d624b7-e770-41f7-86cf-d1ecabb4e47d,2012,1,2012-01-15,Monthly,Provincial,Phú Thọ,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,8580.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
3931bc41-ae56-4f7d-9bda-6b7aab6a2287,2012,1,2012-01-15,Monthly,Provincial,Phú Thọ,R2,Đông Bắc,Cultivation,Khoai lang,,,,Area_Planted,1319.0,ha,Actual,,,,,2012_01_Phuluc_01_2012_PL2.md,PL2
