record_id,year,month,report_date,period_type,geo_level,location_name,region_id,region_name_vn,sector,commodity,sub_item,variety,processing_level,attribute,value,unit,data_type,comparison_type,comparison_value,base_period,base_value,source_file,appendix_number,appendix_title,table_index,row_number,extraction_method,extraction_confidence,notes,is_aggregated,has_missing_values,data_status
ab0c38e9-0f67-487c-9fa9-ba8642b0b512,2010,3,2010-03-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,405.9,1000_ha,Actual,None,,,,2011_03_Phuluc_03_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,21,LLM_Extraction,0.9,"Original text: 6. Gieo trồng rau, đậu các loại(*)",True,False,Complete
beb83c1d-d8c3-4ec9-8a5c-6a8c81db0412,2010,3,2010-03-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,141.2,1000_ha,Actual,None,,,,2011_03_Phuluc_03_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,15,LLM_Extraction,0.9,Original text: - Sắn,True,False,Complete
354e1ce5-0f95-4e53-967a-744b61b1d58d,2010,3,2010-03-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Đông Xuân,,Raw,Area_Harvested,1016.3,1000_ha,Actual,None,,,,2011_03_Phuluc_03_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,9,LLM_Extraction,0.9,Original text: 2. Thu hoạch lúa đông xuân miền Nam,True,False,Complete
67c73641-feda-4e91-8318-d5a84d7bb3f8,2010,3,2010-03-15,Seasonal,Provincial,Đbscl,,,Cultivation,Lúa,Hè Thu,,Raw,Area_Planted,197.5,1000_ha,Actual,None,,,,2011_03_Phuluc_03_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,11,LLM_Extraction,0.9,Original text: 3. Gieo cấy lúa hè thu ở ĐBSCL,False,False,Complete
844a545f-1abd-4d5a-9c8c-c46ce471172a,2010,4,2010-04-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,94.0,1000_ha,Actual,None,,,,2011_04_Phuluc_04_2011_f_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,9,LLM_Extraction,0.9,Original text: - Khoai lang,True,False,Complete
f8b0a85c-cc5b-41dc-b9fa-eaa618e49cd2,2010,4,2010-04-15,Monthly,National,Cả nước,,,Cultivation,Lạc,,,Raw,Area_Planted,172.1,1000_ha,Actual,None,,,,2011_04_Phuluc_04_2011_f_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,Original text: - Lạc,True,False,Complete
70d4df6e-44cd-4f0c-8f19-607889350e05,2010,4,2010-04-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,798.2,1000_ha,Actual,None,,,,2011_04_Phuluc_04_2011_f_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,7,LLM_Extraction,0.9,Original text: 3.1. Gieo trồng màu lương thực,True,False,Complete
78e603cb-73da-4adf-99d4-4d9f71245460,2010,4,2010-04-15,Monthly,National,Cả nước,,,Cultivation,Mía,,,Raw,Area_Planted,142.7,1000_ha,Actual,None,,,,2011_04_Phuluc_04_2011_f_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,14,LLM_Extraction,0.9,Original text: - Mía,True,False,Complete
0f8f5210-6411-4adf-b986-5d1533b91e6f,2010,4,2010-04-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,447.2,1000_ha,Actual,None,,,,2011_04_Phuluc_04_2011_f_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,16,LLM_Extraction,0.9,"Original text: 4. Gieo trồng rau, đậu các loại",True,False,Complete
d2e4138b-8874-4035-a9d3-34a7b7feaea4,2010,4,2010-04-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,186.0,1000_ha,Actual,None,,,,2011_04_Phuluc_04_2011_f_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,10,LLM_Extraction,0.9,Original text: - Sắn,True,False,Complete
6030629d-78e2-45e6-88d8-a70f1e6a350c,2010,4,2010-04-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Hè Thu,,Raw,Area_Planted,674.3,1000_ha,Actual,None,,,,2011_04_Phuluc_04_2011_f_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,2,LLM_Extraction,0.9,Original text: 1. Gieo cấy lúa hè thu miền Nam,True,False,Complete
839dbc0a-996b-42dd-bbb5-beee483e92b9,2010,4,2010-04-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Đông Xuân,,Raw,Area_Harvested,1648.7,1000_ha,Actual,None,,,,2011_04_Phuluc_04_2011_f_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,4,LLM_Extraction,0.9,Original text: 2. Thu hoạch lúa đông xuân miền Nam,True,False,Complete
24e6fb7e-faa4-4818-8e74-25a8c1016bfd,2010,6,2010-06-15,Seasonal,Provincial,Cả Nước,,,Cultivation,Lúa,Hè Thu,,Raw,Area_Planted,1833.3,1000_ha,Actual,None,,,,2011_06_Phuluc_06_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,5,LLM_Extraction,0.9,Original text: 2. Gieo cấy lúa hè thu cả nước,False,False,Complete
a6edc190-76ad-4378-a0ff-ad3ad6f4541e,2010,6,2010-06-15,Monthly,National,Cả nước,,,Cultivation,Cây công nghiệp ngắn ngày,,,Raw,Area_Planted,527.5,1000_ha,Actual,None,,,,2011_06_Phuluc_06_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,14,LLM_Extraction,0.9,Original text: 3.2 Gieo trồng cây công nghiệp ngắn ngày,True,False,Complete
9e833467-e350-4f31-b957-49e325bfaa7f,2010,6,2010-06-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,106.0,1000_ha,Actual,None,,,,2011_06_Phuluc_06_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,12,LLM_Extraction,0.9,Original text: - Khoai lang,True,False,Complete
0ab039c0-12a1-473b-9551-77dbcf36e2be,2010,6,2010-06-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,1230.9,1000_ha,Actual,None,,,,2011_06_Phuluc_06_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,10,LLM_Extraction,0.9,Original text: 3.1 Gieo trồng màu lương thực,True,False,Complete
2e04b198-d121-446a-bdb5-fffc9f959899,2010,6,2010-06-15,Monthly,National,Cả nước,,,Cultivation,Mía,,,Raw,Area_Planted,133.8,1000_ha,Actual,None,,,,2011_06_Phuluc_06_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,18,LLM_Extraction,0.9,Original text: - Mía,True,False,Complete
a3930f49-2b62-4631-b8cb-e42f038791f2,2010,6,2010-06-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,574.0,1000_ha,Actual,None,,,,2011_06_Phuluc_06_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,19,LLM_Extraction,0.9,"Original text: 3.3 Gieo trồng rau, đậu các loại",True,False,Complete
d7cbdf8e-1c6b-4681-95d0-21ae7e4b0497,2010,6,2010-06-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,306.9,1000_ha,Actual,None,,,,2011_06_Phuluc_06_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,Original text: - Sắn,True,False,Complete
f8ded16c-5e74-4ce8-830e-acfc3b6bfca3,2010,6,2010-06-15,Monthly,National,Cả nước,,,Cultivation,Đậu tương,,,Raw,Area_Planted,143.4,1000_ha,Actual,None,,,,2011_06_Phuluc_06_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,16,LLM_Extraction,0.9,Original text: - Đậu tương,True,False,Complete
92da351b-a0a1-4fc2-b259-929e672907a7,2010,6,2010-06-15,Seasonal,Regional,Miền Bắc,North,Miền Bắc,Cultivation,Lúa,Đông Xuân,,Raw,Area_Harvested,1100.8,1000_ha,Actual,None,,,,2011_06_Phuluc_06_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,2,LLM_Extraction,0.9,Original text: 1. Thu hoạch lúa đông xuân miền Bắc,True,False,Complete
eb23b622-8aac-42fa-8850-6b7e982c8c6c,2010,7,2010-07-15,Seasonal,Provincial,Cả Nước,,,Cultivation,Lúa,Mùa,,Raw,Area_Planted,1251.7,1000_ha,Actual,None,,,,2011_07_Phuluc_07_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,5,LLM_Extraction,0.9,Original text: 2. Gieo cấy lúa mùa cả nước,False,False,Complete
8e375838-ff76-426b-ae7b-43d8783f4ae5,2010,7,2010-07-15,Monthly,National,Cả nước,,,Cultivation,Cây công nghiệp ngắn ngày,,,Raw,Area_Planted,595.0,1000_ha,Actual,None,,,,2011_07_Phuluc_07_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,15,LLM_Extraction,0.9,Original text: 3.2 Gieo trồng cây công nghiệp ngắn ngày,True,False,Complete
f727186f-e860-487b-afe2-c22dc4283e40,2010,7,2010-07-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,122.2,1000_ha,Actual,None,,,,2011_07_Phuluc_07_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,Original text: - Khoai lang,True,False,Complete
49d49cb2-fbb5-4a01-b2a6-8433f70e9d20,2010,7,2010-07-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,1511.1,1000_ha,Actual,None,,,,2011_07_Phuluc_07_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,11,LLM_Extraction,0.9,Original text: 3.1 Gieo trồng màu lương thực,True,False,Complete
26ef04df-74b6-4f50-91a9-53f51a651bbe,2010,7,2010-07-15,Monthly,National,Cả nước,,,Cultivation,Mía,,,Raw,Area_Planted,182.2,1000_ha,Actual,None,,,,2011_07_Phuluc_07_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,19,LLM_Extraction,0.9,Original text: - Mía,True,False,Complete
158b549d-e15d-4ddd-a343-3a6c1dde580f,2010,7,2010-07-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,661.0,1000_ha,Actual,None,,,,2011_07_Phuluc_07_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,20,LLM_Extraction,0.9,"Original text: 3.3 Gieo trồng rau, đậu các loại",True,False,Complete
27d9db7d-3247-4c61-897f-fc57d68b5803,2010,7,2010-07-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,454.8,1000_ha,Actual,None,,,,2011_07_Phuluc_07_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,14,LLM_Extraction,0.9,Original text: - Sắn,True,False,Complete
c4203f87-dc10-4a3c-bd22-a3755072a5fe,2010,7,2010-07-15,Monthly,National,Cả nước,,,Cultivation,Đậu tương,,,Raw,Area_Planted,142.5,1000_ha,Actual,None,,,,2011_07_Phuluc_07_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,17,LLM_Extraction,0.9,Original text: - Đậu tương,True,False,Complete
375520e1-81a2-4475-94b0-92ba7b1c0ef2,2010,7,2010-07-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Hè Thu,,Raw,Area_Harvested,713.8,1000_ha,Actual,None,,,,2011_07_Phuluc_07_2011_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,3,LLM_Extraction,0.9,Original text: 1. Thu hoạch lúa hè thu miền Nam,True,False,Complete
5015e919-ddac-498a-8285-7a83fb19527b,2010,8,2010-08-15,Seasonal,Provincial,Cả Nước,,,Cultivation,Lúa,Mùa,,Raw,Area_Planted,1406.9,1000_ha,Actual,None,,,,2011_08_Phuluc_08_2011_f_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,4,LLM_Extraction,0.9,Original text: 2. Gieo cấy lúa mùa cả nước,False,False,Complete
e759dcba-cd7c-422f-b8eb-5cae679fce22,2010,8,2010-08-15,Monthly,National,Cả nước,,,Cultivation,Cây công nghiệp ngắn ngày,,,Raw,Area_Planted,622.2,1000_ha,Actual,None,,,,2011_08_Phuluc_08_2011_f_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,12,LLM_Extraction,0.9,Original text: 3.2 Gieo trồng cây công nghiệp ngắn ngày,True,False,Complete
33fb3184-f385-4dbc-90b6-5755a2d07235,2010,8,2010-08-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,122.0,1000_ha,Actual,None,,,,2011_08_Phuluc_08_2011_f_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,10,LLM_Extraction,0.9,Original text: - Khoai lang,True,False,Complete
838ce613-e970-4dd9-a257-1a0e9c765a78,2010,8,2010-08-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,1509.9,1000_ha,Actual,None,,,,2011_08_Phuluc_08_2011_f_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,8,LLM_Extraction,0.9,Original text: 3.1 Gieo trồng màu lương thực,True,False,Complete
ea77bd31-3231-4d8d-8c32-976f49c8b63e,2010,8,2010-08-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,626.3,1000_ha,Actual,None,,,,2011_08_Phuluc_08_2011_f_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,16,LLM_Extraction,0.9,"Original text: 3.3 Gieo trồng rau, đậu các loại",True,False,Complete
b4624a6a-217b-4bb5-a2dc-9be94b26189c,2010,8,2010-08-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,426.5,1000_ha,Actual,None,,,,2011_08_Phuluc_08_2011_f_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,11,LLM_Extraction,0.9,Original text: - Sắn,True,False,Complete
ad794f93-c4cd-4801-bcad-dec1f232f43d,2010,8,2010-08-15,Monthly,National,Cả nước,,,Cultivation,Đậu tương,,,Raw,Area_Planted,178.7,1000_ha,Actual,None,,,,2011_08_Phuluc_08_2011_f_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,14,LLM_Extraction,0.9,Original text: - Đậu tương,True,False,Complete
e8edbbb1-b909-4c02-9986-a615d6476382,2010,8,2010-08-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Hè Thu,,Raw,Area_Harvested,1193.0,1000_ha,Actual,None,,,,2011_08_Phuluc_08_2011_f_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,2,LLM_Extraction,0.9,Original text: 1. Thu hoạch lúa hè thu miền Nam,True,False,Complete
eb967579-1db6-4671-9657-f17e9746fcd8,2010,10,2010-10-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,30.8,1000_ha,Actual,None,,,,2011_10_Phuluc_10_2011_f_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,11,LLM_Extraction,0.9,Original text: - Khoai lang,True,False,Complete
5587818f-e99c-4dbb-8d3c-9bbd74268afd,2010,10,2010-10-15,Monthly,National,Cả nước,,,Cultivation,Lạc,,,Raw,Area_Planted,6.8,1000_ha,Actual,None,,,,2011_10_Phuluc_10_2011_f_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,Original text: - Lạc,True,False,Complete
c1c72832-d659-4df3-8f97-319ba8a09712,2010,10,2010-10-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,74.0,1000_ha,Actual,None,,,,2011_10_Phuluc_10_2011_f_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,14,LLM_Extraction,0.9,"Original text: - Rau, đậu các loại",True,False,Complete
e79a63f9-5518-4e7a-92ee-599055cd6b8d,2010,10,2010-10-15,Monthly,National,Cả nước,,,Cultivation,Đậu tương,,,Raw,Area_Planted,83.5,1000_ha,Actual,None,,,,2011_10_Phuluc_10_2011_f_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,12,LLM_Extraction,0.9,Original text: - Đậu tương,True,False,Complete
