record_id,year,month,report_date,period_type,geo_level,location_name,region_id,region_name_vn,sector,commodity,sub_item,variety,processing_level,attribute,value,unit,data_type,comparison_type,comparison_value,base_period,base_value,source_file,appendix_number,appendix_title,table_index,row_number,extraction_method,extraction_confidence,notes,is_aggregated,has_missing_values,data_status
6b21c2dd-4fbf-4b46-b2d5-a7011e851824,2009,2,2009-02-15,Monthly,National,Cả nước,,,Cultivation,Lạc,,,Raw,Area_Planted,110.5,1000_ha,Actual,None,,,,2010_02_PhuLuc_T02_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,16,LLM_Extraction,0.9,"Original text: - Lạc""",True,False,Complete
e0463a5f-1d47-4c4d-a49b-cb0d39a97306,2009,2,2009-02-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,368.5,1000_ha,Actual,None,,,,2010_02_PhuLuc_T02_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,10,LLM_Extraction,0.9,Original text: 3. Gieo trồng màu lương thực() 1000ha,True,False,Complete
7ec8046f-2324-492c-910e-1c6b157ab4ba,2009,2,2009-02-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,302.5,1000_ha,Actual,None,,,,2010_02_PhuLuc_T02_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,17,LLM_Extraction,0.9,"Original text: 5. Gieo trồng rau, đậu các loại() """,True,False,Complete
eaf65d71-3ab4-403b-b166-6ff95cace402,2009,2,2009-02-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,54.4,1000_ha,Actual,None,,,,2010_02_PhuLuc_T02_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,"Original text: - Sắn""",True,False,Complete
57d9a621-568f-4d42-ac2e-a490198375ac,2009,2,2009-02-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Đông Xuân,,Raw,Area_Harvested,286.5,1000_ha,Actual,None,,,,2010_02_PhuLuc_T02_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,8,LLM_Extraction,0.9,Original text: 2. Thu hoạch lúa đông xuân ở miền Nam1000ha,True,False,Complete
d71e66a4-979b-4f23-a150-c30219f70d78,2009,4,2009-04-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,93.3,1000_ha,Actual,None,,,,2010_04_Phuluc_T04_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,10,LLM_Extraction,0.9,Original text: - Khoai lang86.8,True,False,Complete
d8836628-166a-4ccc-9e6c-dca4dd461d40,2009,4,2009-04-15,Monthly,National,Cả nước,,,Cultivation,Lạc,,,Raw,Area_Planted,166.8,1000_ha,Actual,None,,,,2010_04_Phuluc_T04_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,14,LLM_Extraction,0.9,Original text: - Lạc172.2,True,False,Complete
d81a5e45-83bc-4ac4-8d57-271f700de0ac,2009,4,2009-04-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,734.5,1000_ha,Actual,None,,,,2010_04_Phuluc_T04_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,8,LLM_Extraction,0.9,Original text: 3.1. Gieo trồng màu lương thực745.4,True,False,Complete
61d0314f-1f3b-4c53-8321-75a26a6638d6,2009,4,2009-04-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,459.1,1000_ha,Actual,None,,,,2010_04_Phuluc_T04_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,16,LLM_Extraction,0.9,"Original text: 4. Gieo trồng rau, đậu các loại432.0",True,False,Complete
95bde48a-c111-4d9a-8311-0a43cac9f6d5,2009,4,2009-04-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,157.1,1000_ha,Actual,None,,,,2010_04_Phuluc_T04_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,11,LLM_Extraction,0.9,Original text: - Sắn159.2,True,False,Complete
e3d37196-4fa4-4437-a32f-a9c1f7550cbd,2009,4,2009-04-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Hè Thu,,Raw,Area_Planted,699.3,1000_ha,Actual,None,,,,2010_04_Phuluc_T04_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,3,LLM_Extraction,0.9,Original text: 1. Gieo cấy lúa hè thu miền Nam441.2,True,False,Complete
93de1018-f3f9-4258-9eeb-a520d0e0c7fe,2009,4,2009-04-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Đông Xuân,,Raw,Area_Harvested,1745.7,1000_ha,Actual,None,,,,2010_04_Phuluc_T04_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,5,LLM_Extraction,0.9,"Original text: 2. Thu hoạch lúa đông xuân miền Nam1,653.2",True,False,Complete
49d637a3-2794-42bc-801e-034900029e6f,2009,5,2009-05-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,99.4,1000_ha,Actual,None,,,,2010_05_PHULUC_T05_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,12,LLM_Extraction,0.9,Original text: - Khoai lang,True,False,Complete
59b540da-b4f3-4f0d-ad00-5c32f486440f,2009,5,2009-05-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,1089.5,1000_ha,Actual,None,,,,2010_05_PHULUC_T05_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,10,LLM_Extraction,0.9,Original text: 3.1 Gieo trồng màu lương thực,True,False,Complete
286ec211-4b77-433b-b334-e2eb7cccc288,2009,5,2009-05-15,Monthly,National,Cả nước,,,Cultivation,Mía,,,Raw,Area_Planted,102.3,1000_ha,Actual,None,,,,2010_05_PHULUC_T05_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,18,LLM_Extraction,0.9,Original text: - Mía (trồng mới),True,False,Complete
18c67774-b9d7-4390-9254-7b54de104e92,2009,5,2009-05-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,501.2,1000_ha,Actual,None,,,,2010_05_PHULUC_T05_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,19,LLM_Extraction,0.9,"Original text: 4. Gieo trồng rau, đậu các loại",True,False,Complete
d1968528-0014-419d-8eb3-fe46ea784fb6,2009,5,2009-05-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,250.9,1000_ha,Actual,None,,,,2010_05_PHULUC_T05_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,Original text: - Sắn,True,False,Complete
fa606982-7521-4b18-8515-dae5087f2e97,2009,5,2009-05-15,Monthly,National,Cả nước,,,Cultivation,Đậu tương,,,Raw,Area_Planted,129.8,1000_ha,Actual,None,,,,2010_05_PHULUC_T05_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,16,LLM_Extraction,0.9,Original text: - Đậu tương,True,False,Complete
dc8dfb66-95b8-4f6e-b4d0-196531253ce1,2009,5,2009-05-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Hè Thu,,Raw,Area_Planted,1344.6,1000_ha,Actual,None,,,,2010_05_PHULUC_T05_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,2,LLM_Extraction,0.9,Original text: 1. Gieo cấy lúa hè thu miền Nam,True,False,Complete
79f74339-0990-4e47-b0eb-89da8c1eb66f,2009,5,2009-05-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Đông Xuân,,Raw,Area_Harvested,1844.1,1000_ha,Actual,None,,,,2010_05_PHULUC_T05_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,4,LLM_Extraction,0.9,Original text: 2. Thu hoạch lúa đông xuân ở miền Nam,True,False,Complete
baac1aaf-09aa-4dc2-8c38-b9396dfd9702,2009,6,2009-06-15,Seasonal,Provincial,Cả Nước,,,Cultivation,Lúa,Hè Thu,,Raw,Area_Planted,2016.8,1000_ha,Actual,None,,,,2010_06_Phuluc_06_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,5,LLM_Extraction,0.9,Original text: 2. Gieo cấy lúa hè thu cả nước,False,False,Complete
24dd80f1-d6c2-44e7-b0f8-186f9f2f3f38,2009,6,2009-06-15,Monthly,National,Cả nước,,,Cultivation,Cây công nghiệp ngắn ngày,,,Raw,Area_Planted,563.2,1000_ha,Actual,None,,,,2010_06_Phuluc_06_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,14,LLM_Extraction,0.9,Original text: 3.2 Gieo trồng cây công nghiệp ngắn ngày,True,False,Complete
c4996eb1-e478-4cdd-be70-d02738541b92,2009,6,2009-06-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,112.9,1000_ha,Actual,None,,,,2010_06_Phuluc_06_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,12,LLM_Extraction,0.9,Original text: - Khoai lang,True,False,Complete
a2481710-c91a-4395-ba9e-507a95088917,2009,6,2009-06-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,1222.8,1000_ha,Actual,None,,,,2010_06_Phuluc_06_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,10,LLM_Extraction,0.9,Original text: 3.1 Gieo trồng màu lương thực,True,False,Complete
92c9aab7-7968-489e-89ab-27fc4f7d1dd0,2009,6,2009-06-15,Monthly,National,Cả nước,,,Cultivation,Mía,,,Raw,Area_Planted,150.7,1000_ha,Actual,None,,,,2010_06_Phuluc_06_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,18,LLM_Extraction,0.9,Original text: - Mía (trồng mới),True,False,Complete
5620a023-aab7-42c4-8bed-4b626f9cde5d,2009,6,2009-06-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,533.6,1000_ha,Actual,None,,,,2010_06_Phuluc_06_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,19,LLM_Extraction,0.9,"Original text: 3.3 Gieo trồng rau, đậu các loại",True,False,Complete
26fa056d-865d-4e84-a39d-9745e779be21,2009,6,2009-06-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,306.2,1000_ha,Actual,None,,,,2010_06_Phuluc_06_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,Original text: - Sắn,True,False,Complete
40f38ddc-2068-47f2-beb4-ad6912e27224,2009,6,2009-06-15,Monthly,National,Cả nước,,,Cultivation,Đậu tương,,,Raw,Area_Planted,137.9,1000_ha,Actual,None,,,,2010_06_Phuluc_06_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,16,LLM_Extraction,0.9,Original text: - Đậu tương,True,False,Complete
81883e72-48e3-4274-bd5a-8e8a9a674a83,2009,6,2009-06-15,Seasonal,Regional,Miền Bắc,North,Miền Bắc,Cultivation,Lúa,Đông Xuân,,Raw,Area_Harvested,969.4,1000_ha,Actual,None,,,,2010_06_Phuluc_06_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,2,LLM_Extraction,0.9,Original text: 1. Thu hoạch lúa đông xuân miền Bắc,True,False,Complete
63bcd226-e591-46bd-ad0c-f08acd74cce0,2009,7,2009-07-15,Seasonal,Provincial,Cả Nước,,,Cultivation,Lúa,Mùa,,Raw,Area_Planted,1149.9,1000_ha,Actual,None,,,,2010_07_phuluc_07_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,5,LLM_Extraction,0.9,Original text: 2. Gieo cấy lúa mùa cả nước,False,False,Complete
a7ddd7e5-4400-4db4-bc38-f6ffd61b3944,2009,7,2009-07-15,Monthly,National,Cả nước,,,Cultivation,Cây công nghiệp ngắn ngày,,,Raw,Area_Planted,592.8,1000_ha,Actual,None,,,,2010_07_phuluc_07_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,15,LLM_Extraction,0.9,Original text: 3.2 Gieo trồng cây công nghiệp ngắn ngày,True,False,Complete
5d8b07bc-b7bb-4602-8799-7915f8c6f626,2009,7,2009-07-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,111.5,1000_ha,Actual,None,,,,2010_07_phuluc_07_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,Original text: - Khoai lang,True,False,Complete
2b43e1fa-3e2f-4039-9517-76c1a1c72562,2009,7,2009-07-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,1365.7,1000_ha,Actual,None,,,,2010_07_phuluc_07_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,11,LLM_Extraction,0.9,Original text: 3.1 Gieo trồng màu lương thực,True,False,Complete
35c3dbc9-974b-4521-a448-bec7bfa10b11,2009,7,2009-07-15,Monthly,National,Cả nước,,,Cultivation,Mía,,,Raw,Area_Planted,141.2,1000_ha,Actual,None,,,,2010_07_phuluc_07_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,19,LLM_Extraction,0.9,Original text: - Mía (trồng mới),True,False,Complete
941eac68-3dee-4833-b147-7dd0b8e6ee87,2009,7,2009-07-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,603.3,1000_ha,Actual,None,,,,2010_07_phuluc_07_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,20,LLM_Extraction,0.9,"Original text: 3.3 Gieo trồng rau, đậu các loại",True,False,Complete
906ae8f6-6347-4f67-be6e-19991f3eca10,2009,7,2009-07-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,349.4,1000_ha,Actual,None,,,,2010_07_phuluc_07_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,14,LLM_Extraction,0.9,Original text: - Sắn,True,False,Complete
aad743db-44d6-4276-b27b-7a2c2f222652,2009,7,2009-07-15,Monthly,National,Cả nước,,,Cultivation,Đậu tương,,,Raw,Area_Planted,155.6,1000_ha,Actual,None,,,,2010_07_phuluc_07_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,17,LLM_Extraction,0.9,Original text: - Đậu tương,True,False,Complete
084a891f-ba31-4754-a879-7a707e991d10,2009,7,2009-07-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Hè Thu,,Raw,Area_Harvested,724.7,1000_ha,Actual,None,,,,2010_07_phuluc_07_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,3,LLM_Extraction,0.9,Original text: 1. Thu hoạch lúa hè thu miền Nam,True,False,Complete
f84ea6d7-5868-4cb4-b39f-74e6358384b7,2009,8,2009-08-15,Seasonal,Provincial,Cả Nước,,,Cultivation,Lúa,Mùa,,Raw,Area_Planted,1406.9,1000_ha,Actual,None,,,,2010_08_Phuluc_T08_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,5,LLM_Extraction,0.9,Original text: 2. Gieo cấy lúa mùa cả nước,False,False,Complete
b7f1dcaa-55fb-4604-85e9-486277f0a1d5,2009,8,2009-08-15,Monthly,National,Cả nước,,,Cultivation,Cây công nghiệp ngắn ngày,,,Raw,Area_Planted,622.2,1000_ha,Actual,None,,,,2010_08_Phuluc_T08_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,Original text: 3.2 Gieo trồng cây công nghiệp ngắn ngày,True,False,Complete
da212b1b-23d2-43a3-b069-7438718588a2,2009,8,2009-08-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,122.0,1000_ha,Actual,None,,,,2010_08_Phuluc_T08_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,11,LLM_Extraction,0.9,Original text: - Khoai lang,True,False,Complete
5af8eb87-6a2f-4700-b192-8373f31fc397,2009,8,2009-08-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,1509.9,1000_ha,Actual,None,,,,2010_08_Phuluc_T08_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,9,LLM_Extraction,0.9,Original text: 3.1 Gieo trồng màu lương thực,True,False,Complete
0a7c85a7-57cc-4692-9f3d-86d50cf6ef4b,2009,8,2009-08-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,626.3,1000_ha,Actual,None,,,,2010_08_Phuluc_T08_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,17,LLM_Extraction,0.9,"Original text: 3.3 Gieo trồng rau, đậu các loại",True,False,Complete
c9ba0bdd-4f0b-41a1-a5e6-ae9798e226d3,2009,8,2009-08-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,426.5,1000_ha,Actual,None,,,,2010_08_Phuluc_T08_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,12,LLM_Extraction,0.9,Original text: - Sắn,True,False,Complete
c34b1e3f-2366-4604-bd42-da65aff30820,2009,8,2009-08-15,Monthly,National,Cả nước,,,Cultivation,Đậu tương,,,Raw,Area_Planted,178.7,1000_ha,Actual,None,,,,2010_08_Phuluc_T08_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,15,LLM_Extraction,0.9,Original text: - Đậu tương,True,False,Complete
b91c5765-b55f-4534-9acf-d2c456818457,2009,8,2009-08-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Hè Thu,,Raw,Area_Harvested,1193.0,1000_ha,Actual,None,,,,2010_08_Phuluc_T08_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,3,LLM_Extraction,0.9,Original text: 1. Thu hoạch lúa hè thu miền Nam,True,False,Complete
d32f37d4-5756-489f-95be-57b15aef0ce0,2009,10,2009-10-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,30.8,1000_ha,Actual,None,,,,2010_10_Phuluc_T10_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,11,LLM_Extraction,0.9,Original text: - Khoai lang,True,False,Complete
7e68388b-cc90-49dd-8319-679583415545,2009,10,2009-10-15,Monthly,National,Cả nước,,,Cultivation,Lạc,,,Raw,Area_Planted,7.0,1000_ha,Actual,None,,,,2010_10_Phuluc_T10_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,Original text: - Lạc,True,False,Complete
742c83af-37a5-4c70-a1dc-5a64ecda7e9a,2009,10,2009-10-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,69.5,1000_ha,Actual,None,,,,2010_10_Phuluc_T10_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,14,LLM_Extraction,0.9,"Original text: - Rau, đậu các loại",True,False,Complete
4193004e-1ef9-459b-ad11-e3c94b6a1977,2009,10,2009-10-15,Monthly,National,Cả nước,,,Cultivation,Đậu tương,,,Raw,Area_Planted,72.8,1000_ha,Actual,None,,,,2010_10_Phuluc_T10_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,12,LLM_Extraction,0.9,Original text: - Đậu tương,True,False,Complete
08d1b1bc-2b5c-46cf-81e2-4d15bea1828b,2009,10,2009-10-15,Seasonal,Regional,Miền Bắc,North,Miền Bắc,Cultivation,Lúa,Mùa,,Raw,Area_Harvested,885.1,1000_ha,Actual,None,,,,2010_10_Phuluc_T10_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,2,LLM_Extraction,0.9,Original text: 1. Thu hoạch lúa mùa ở miền Bắc,True,False,Complete
676f0dfd-8005-4d67-95cf-d63cc58a2809,2009,10,2009-10-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Mùa,,Raw,Area_Planted,713.9,1000_ha,Actual,None,,,,2010_10_Phuluc_T10_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,5,LLM_Extraction,0.9,Original text: 2. Gieo cấy lúa mùa ở miền Nam,True,False,Complete
2f717d4e-0d6b-492e-8335-885d831d7a60,2009,10,2009-10-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Đông Xuân,,Raw,Area_Planted,221.6,1000_ha,Actual,None,,,,2010_10_Phuluc_T10_2010_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,7,LLM_Extraction,0.9,Original text: 3. Gieo cấy lúa đông xuân ở miền Nam,True,False,Complete
