record_id,year,month,report_date,period_type,geo_level,location_name,region_id,region_name_vn,sector,commodity,sub_item,variety,processing_level,attribute,value,unit,data_type,comparison_type,comparison_value,base_period,base_value,source_file,appendix_number
171a30a8-e7ea-4c0a-9603-557de6171642,2011,1,2011-01-15,Monthly,Regional,Miền Bắc,NORTH,Miền Bắc,Cultivation,Lúa,Đông Xuân,,,Area_Planted,86.558,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
1f89eed3-be41-4166-82b0-b27bd023132d,2011,1,2011-01-15,Monthly,Regional,Miền Bắc,NORTH,Miền Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,237.953,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
ebbee9aa-58fb-4ffb-83bf-8c94b067c12f,2011,1,2011-01-15,Monthly,Regional,Miền Bắc,NORTH,Miền Bắc,Cultivation,Ngô,,,,Area_Planted,155.782,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
1b9341d1-6f99-4eac-9d72-07fcd3492776,2011,1,2011-01-15,Monthly,Regional,Miền Bắc,NORTH,Miền Bắc,Cultivation,Khoai lang,,,,Area_Planted,51.306,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
32d30b54-68ac-421c-a4bc-ecd215046d50,2011,1,2011-01-15,Monthly,Regional,Miền Bắc,NORTH,Miền Bắc,Cultivation,Sắn,,,,Area_Planted,30.464,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
d8e9e4f4-ea5b-4f05-ba90-a8bdc6d5dba6,2011,1,2011-01-15,Monthly,Regional,Miền Bắc,NORTH,Miền Bắc,Cultivation,Cây lương thực khác,,,,Area_Planted,0.4,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
2cfa77ba-a7a5-4b85-8314-dc42eab3c152,2011,1,2011-01-15,Monthly,Regional,Đồng bằng sông Hồng,R1,Đồng bằng sông Hồng,Cultivation,Lúa,Đông Xuân,,,Area_Planted,3.207,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
9a543cd0-3d6d-490d-b829-24748e07c32e,2011,1,2011-01-15,Monthly,Regional,Đồng bằng sông Hồng,R1,Đồng bằng sông Hồng,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,73.215,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
99fe1052-a203-49ea-a200-b6be72edf367,2011,1,2011-01-15,Monthly,Regional,Đồng bằng sông Hồng,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,55.57,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
2c675d14-27c2-4297-9f39-53d349b00eea,2011,1,2011-01-15,Monthly,Regional,Đồng bằng sông Hồng,R1,Đồng bằng sông Hồng,Cultivation,Khoai lang,,,,Area_Planted,17.445,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
2db57ff6-699b-4296-9f38-cb937d1e61d8,2011,1,2011-01-15,Monthly,Regional,Đồng bằng sông Hồng,R1,Đồng bằng sông Hồng,Cultivation,Sắn,,,,Area_Planted,0.0,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
376cfc58-e1f5-4875-b39e-856009b9e25a,2011,1,2011-01-15,Monthly,Regional,Đồng bằng sông Hồng,R1,Đồng bằng sông Hồng,Cultivation,Cây lương thực khác,,,,Area_Planted,0.2,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
72ef9cc4-dc4d-4844-af45-8e823231c2a8,2011,1,2011-01-15,Monthly,Provincial,Hà Nội,R1,Đồng bằng sông Hồng,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,17.638,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
4aa24e18-7670-4331-ae71-c5628a0fa905,2011,1,2011-01-15,Monthly,Provincial,Hà Nội,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,13.428,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
28853a53-c173-4247-9456-9b2375e5b3d4,2011,1,2011-01-15,Monthly,Provincial,Hà Nội,R1,Đồng bằng sông Hồng,Cultivation,Khoai lang,,,,Area_Planted,4.21,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
dbd435df-8f81-436a-8816-f5d6f81f3b99,2011,1,2011-01-15,Monthly,Provincial,Hải Phòng,R1,Đồng bằng sông Hồng,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,3.263,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
1cef0326-d261-4593-9156-b6669e95a1dd,2011,1,2011-01-15,Monthly,Provincial,Hải Phòng,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,2.151,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
fd4bb53e-8585-424f-a738-540de2fe2680,2011,1,2011-01-15,Monthly,Provincial,Hải Phòng,R1,Đồng bằng sông Hồng,Cultivation,Khoai lang,,,,Area_Planted,1.112,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
ffa5058b-0d82-49d3-850d-a53070b7d729,2011,1,2011-01-15,Monthly,Provincial,Vĩnh Phúc,R1,Đồng bằng sông Hồng,Cultivation,Lúa,Đông Xuân,,,Area_Planted,2.847,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
27a48cc0-660a-4c45-8bca-c6e682220995,2011,1,2011-01-15,Monthly,Provincial,Vĩnh Phúc,R1,Đồng bằng sông Hồng,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,15.237,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
0da2d05b-738e-4ef3-810e-94b09b797ae2,2011,1,2011-01-15,Monthly,Provincial,Vĩnh Phúc,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,12.776,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
c0837107-37da-40c2-aacf-26ecdd64c870,2011,1,2011-01-15,Monthly,Provincial,Vĩnh Phúc,R1,Đồng bằng sông Hồng,Cultivation,Khoai lang,,,,Area_Planted,2.261,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
c061f53b-8e34-4722-b6cc-10b2005cd506,2011,1,2011-01-15,Monthly,Provincial,Vĩnh Phúc,R1,Đồng bằng sông Hồng,Cultivation,Cây lương thực khác,,,,Area_Planted,0.2,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
f8939b0f-7ea9-4d20-81e9-aef5903868ef,2011,1,2011-01-15,Monthly,Provincial,Bắc Ninh,R1,Đồng bằng sông Hồng,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,2.373,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
b8cc35fa-697b-4ed5-aa52-3360edf9946c,2011,1,2011-01-15,Monthly,Provincial,Bắc Ninh,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,1.568,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
96230549-64b9-4955-ab35-d65d408d725b,2011,1,2011-01-15,Monthly,Provincial,Bắc Ninh,R1,Đồng bằng sông Hồng,Cultivation,Khoai lang,,,,Area_Planted,0.805,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
0db16495-1c66-4152-a539-110f73dd646b,2011,1,2011-01-15,Monthly,Provincial,Hải Dương,R1,Đồng bằng sông Hồng,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,2.54,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
41d13b85-3503-40ae-bfe4-5c2ba9f4fd1d,2011,1,2011-01-15,Monthly,Provincial,Hải Dương,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,2.54,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
d6e4cfc4-2f62-4e16-ba06-6622974e13a9,2011,1,2011-01-15,Monthly,Provincial,Hưng Yên,R1,Đồng bằng sông Hồng,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,6.0,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
7d61cf36-1670-4418-8e0c-291ef821abac,2011,1,2011-01-15,Monthly,Provincial,Hưng Yên,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,5.0,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
17e2c666-2c9e-4f7d-a46d-9e6974474c7f,2011,1,2011-01-15,Monthly,Provincial,Hưng Yên,R1,Đồng bằng sông Hồng,Cultivation,Khoai lang,,,,Area_Planted,1.0,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
6567d0ba-1e48-427d-b249-bfed2a097d1b,2011,1,2011-01-15,Monthly,Provincial,Hà Nam,R1,Đồng bằng sông Hồng,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,4.298,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
da368555-f9b0-4c01-93a0-74f7f313cab3,2011,1,2011-01-15,Monthly,Provincial,Hà Nam,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,3.902,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
a108e94d-54b1-4b0d-8f10-1260f049666f,2011,1,2011-01-15,Monthly,Provincial,Hà Nam,R1,Đồng bằng sông Hồng,Cultivation,Khoai lang,,,,Area_Planted,0.396,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
86e77342-2991-463c-893a-27e2e4fe7f5b,2011,1,2011-01-15,Monthly,Provincial,Nam Định,R1,Đồng bằng sông Hồng,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,3.275,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
d3b11be4-7fce-43d0-812c-6d56af191df9,2011,1,2011-01-15,Monthly,Provincial,Nam Định,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,3.275,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
b964dda4-30a6-4771-914d-ba813d5d9acc,2011,1,2011-01-15,Monthly,Provincial,Nam Định,R1,Đồng bằng sông Hồng,Cultivation,Khoai lang,,,,Area_Planted,0.939,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
311b8bb8-c05c-415e-9506-0241349326ea,2011,1,2011-01-15,Monthly,Provincial,Thái Bình,R1,Đồng bằng sông Hồng,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,9.93,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
68f262ca-4459-4469-a100-2f2ac44521d5,2011,1,2011-01-15,Monthly,Provincial,Thái Bình,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,6.95,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
f3e7004d-1f86-4eca-a164-be0af80b81c0,2011,1,2011-01-15,Monthly,Provincial,Thái Bình,R1,Đồng bằng sông Hồng,Cultivation,Khoai lang,,,,Area_Planted,2.98,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
5171bf06-6c6b-4e77-98c3-dbee272c30c0,2011,1,2011-01-15,Monthly,Provincial,Ninh Bình,R1,Đồng bằng sông Hồng,Cultivation,Lúa,Đông Xuân,,,Area_Planted,0.11,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
19b53381-f12e-41d2-876c-355e00046631,2011,1,2011-01-15,Monthly,Provincial,Ninh Bình,R1,Đồng bằng sông Hồng,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,5.338,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
7d12c3f5-d85e-45b0-b73c-2103ec2ec6a7,2011,1,2011-01-15,Monthly,Provincial,Ninh Bình,R1,Đồng bằng sông Hồng,Cultivation,Ngô,,,,Area_Planted,3.331,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
da552328-971a-4d1f-9af3-1c646c895b67,2011,1,2011-01-15,Monthly,Provincial,Ninh Bình,R1,Đồng bằng sông Hồng,Cultivation,Khoai lang,,,,Area_Planted,2.007,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
32355147-97f0-4ec8-b863-c621d0d0f602,2011,1,2011-01-15,Monthly,Provincial,Quảng Ninh,R2,Đông Bắc,Cultivation,Lúa,Đông Xuân,,,Area_Planted,0.25,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
53e886bf-3e59-4ace-a805-51dd05cb6fc0,2011,1,2011-01-15,Monthly,Provincial,Quảng Ninh,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,3.323,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
43509705-1b73-434d-b437-5e8d61c153d7,2011,1,2011-01-15,Monthly,Provincial,Quảng Ninh,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,1.588,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
ec91053d-c579-4b25-8194-b85902855cf3,2011,1,2011-01-15,Monthly,Provincial,Quảng Ninh,R2,Đông Bắc,Cultivation,Khoai lang,,,,Area_Planted,1.735,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
a8e692dc-66e9-4653-9837-ea4d815eefee,2011,1,2011-01-15,Monthly,Regional,Đông Bắc,R2,Đông Bắc,Cultivation,Lúa,Đông Xuân,,,Area_Planted,1.925,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
4cc7c7d7-e9d8-42cc-909a-ed7327e18a9f,2011,1,2011-01-15,Monthly,Regional,Đông Bắc,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,66.817,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
e52743fb-1069-4380-8696-af8e37a96631,2011,1,2011-01-15,Monthly,Regional,Đông Bắc,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,42.535,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
9d5ed1c1-6c1a-408c-ae37-320f0ede2619,2011,1,2011-01-15,Monthly,Regional,Đông Bắc,R2,Đông Bắc,Cultivation,Khoai lang,,,,Area_Planted,16.493,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
8182819c-104e-4024-9840-7ed9644a5d66,2011,1,2011-01-15,Monthly,Regional,Đông Bắc,R2,Đông Bắc,Cultivation,Sắn,,,,Area_Planted,7.589,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
0c634ca0-7227-4061-a506-b2469f1bdad2,2011,1,2011-01-15,Monthly,Regional,Đông Bắc,R2,Đông Bắc,Cultivation,Cây lương thực khác,,,,Area_Planted,0.2,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
8cbefb6c-dfc5-439b-bc5f-843c58a7bd15,2011,1,2011-01-15,Monthly,Provincial,Hà Giang,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,0.72,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
87eda3e0-7d57-4b7c-ace0-8a0c72bb5c18,2011,1,2011-01-15,Monthly,Provincial,Hà Giang,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,0.72,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
1dae7c00-6656-47f4-be97-1de1929e786f,2011,1,2011-01-15,Monthly,Provincial,Cao Bằng,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,0.223,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
662e0094-0a61-4e7c-a243-91a84e06a2ad,2011,1,2011-01-15,Monthly,Provincial,Cao Bằng,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,0.151,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
688fc8e3-7e60-4fee-bb6d-2ee3aa5cb696,2011,1,2011-01-15,Monthly,Provincial,Cao Bằng,R2,Đông Bắc,Cultivation,Khoai lang,,,,Area_Planted,0.072,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
e0f8d404-169e-49c6-b188-127dd7c3c379,2011,1,2011-01-15,Monthly,Provincial,Lào Cai,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,0.588,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
56225cd5-da8b-49f3-a32c-7c6a480e5871,2011,1,2011-01-15,Monthly,Provincial,Lào Cai,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,0.412,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
59750697-bd9b-41d2-b63d-e2500eccf3ba,2011,1,2011-01-15,Monthly,Provincial,Lào Cai,R2,Đông Bắc,Cultivation,Khoai lang,,,,Area_Planted,0.176,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
5f0d6718-66d8-47df-8a9e-e61b79ecc2dd,2011,1,2011-01-15,Monthly,Provincial,Bắc Cạn,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,0.429,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
74f6585b-415c-47e3-a8cd-09df3391380b,2011,1,2011-01-15,Monthly,Provincial,Bắc Cạn,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,0.387,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
2c8b5f17-34ef-4e68-9b09-1953d27e8331,2011,1,2011-01-15,Monthly,Provincial,Bắc Cạn,R2,Đông Bắc,Cultivation,Khoai lang,,,,Area_Planted,0.042,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
0f692279-90f5-4c4c-84a4-a75bb08fed53,2011,1,2011-01-15,Monthly,Provincial,Lạng Sơn,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,0.0,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
3a51b7d1-202a-4a39-be0d-69afcc74bb60,2011,1,2011-01-15,Monthly,Provincial,Tuyên Quang,R2,Đông Bắc,Cultivation,Lúa,Đông Xuân,,,Area_Planted,0.027,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
02294d7f-7e8f-4563-8591-61565b20d13c,2011,1,2011-01-15,Monthly,Provincial,Tuyên Quang,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,7.589,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
3390d777-de39-42e1-96fe-ff430fb7c3ac,2011,1,2011-01-15,Monthly,Provincial,Tuyên Quang,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,5.011,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
5f5ff2e2-7165-49ea-8567-025c9d958d20,2011,1,2011-01-15,Monthly,Provincial,Tuyên Quang,R2,Đông Bắc,Cultivation,Khoai lang,,,,Area_Planted,2.578,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
1668bc9d-47b2-497d-804b-84538bcddd47,2011,1,2011-01-15,Monthly,Provincial,Yên Bái,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,7.413,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
abfd9731-92bc-497b-94a5-3b093f55757c,2011,1,2011-01-15,Monthly,Provincial,Yên Bái,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,6.513,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
2e4d7be8-4ca8-468c-9dcf-87fa0ceff055,2011,1,2011-01-15,Monthly,Provincial,Yên Bái,R2,Đông Bắc,Cultivation,Khoai lang,,,,Area_Planted,0.9,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
c6590f79-2c69-4722-a4f7-c2cf29f977ba,2011,1,2011-01-15,Monthly,Provincial,Thái Nguyên,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,11.093,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
1ef65de6-b6ab-4fab-85b6-91f4de55fbe0,2011,1,2011-01-15,Monthly,Provincial,Thái Nguyên,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,6.886,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
8158a0a2-11dc-4061-a6fd-4f4c8ed43289,2011,1,2011-01-15,Monthly,Provincial,Thái Nguyên,R2,Đông Bắc,Cultivation,Khoai lang,,,,Area_Planted,4.207,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
074a965b-701e-493e-9d9d-05ddc414b5e2,2011,1,2011-01-15,Monthly,Provincial,Phú Thọ,R2,Đông Bắc,Cultivation,Lúa,Đông Xuân,,,Area_Planted,0.723,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
c866780c-7645-4bbf-9f9d-95023d5ea55e,2011,1,2011-01-15,Monthly,Provincial,Phú Thọ,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,21.72,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
f542fcb6-f717-4775-8ecb-20828ef71202,2011,1,2011-01-15,Monthly,Provincial,Phú Thọ,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,12.323,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
11b6bdd9-479b-47fd-b914-4d346b7a2f47,2011,1,2011-01-15,Monthly,Provincial,Phú Thọ,R2,Đông Bắc,Cultivation,Khoai lang,,,,Area_Planted,1.608,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
59a4d2a0-ab7a-45ca-8d90-3215b8444cf7,2011,1,2011-01-15,Monthly,Provincial,Phú Thọ,R2,Đông Bắc,Cultivation,Sắn,,,,Area_Planted,7.589,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
4b768004-c65b-4e8b-817f-f342f4f2cfe7,2011,1,2011-01-15,Monthly,Provincial,Phú Thọ,R2,Đông Bắc,Cultivation,Cây lương thực khác,,,,Area_Planted,0.2,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
6423be2b-0f28-4731-a975-3eefd6813f34,2011,1,2011-01-15,Monthly,Provincial,Bắc Giang,R2,Đông Bắc,Cultivation,Lúa,Đông Xuân,,,Area_Planted,0.28,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
4c9e27bd-479b-4ad4-b429-a9f324170927,2011,1,2011-01-15,Monthly,Provincial,Bắc Giang,R2,Đông Bắc,Cultivation,Màu lương thực,Tổng số,,,Area_Planted,12.0,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
98c02911-165f-49ee-860d-3dd778ff14a7,2011,1,2011-01-15,Monthly,Provincial,Bắc Giang,R2,Đông Bắc,Cultivation,Ngô,,,,Area_Planted,7.0,1000_ha,Actual,,,,,2011_01_Phuluc_01_2011_PL2.md,PL2
