record_id,year,month,report_date,period_type,geo_level,location_name,region_id,region_name_vn,sector,commodity,sub_item,variety,processing_level,attribute,value,unit,data_type,comparison_type,comparison_value,base_period,base_value,source_file,appendix_number,appendix_title,table_index,row_number,extraction_method,extraction_confidence,notes,is_aggregated,has_missing_values,data_status
210cfdae-f3f0-4346-8feb-6540dadd88d6,2008,3,2008-03-15,Seasonal,Provincial,Đbscl,,,Cultivation,Lúa,Hè Thu,,Raw,Area_Planted,112.6,1000_ha,Actual,None,,,,2009_03_PHULUC_T03_2009_FINAL_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,10,LLM_Extraction,0.9,Original text: 3. Gieo cấy lúa hè thu ở ĐBSCL,False,False,Complete
ce5e705b-3ade-41b8-8773-9f8fec33b98e,2008,4,2008-04-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,86.8,1000_ha,Actual,None,,,,2009_04_PHULUC_T04_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,10,LLM_Extraction,0.9,Original text: -  Khoai lang,True,False,Complete
f8491c36-6eda-46cd-b8c8-b6182dcd3131,2008,4,2008-04-15,Monthly,National,Cả nước,,,Cultivation,Lạc,,,Raw,Area_Planted,172.2,1000_ha,Actual,None,,,,2009_04_PHULUC_T04_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,14,LLM_Extraction,0.9,Original text: -  Lạc,True,False,Complete
18930496-ea38-4c50-8e95-59fe1a6080a6,2008,4,2008-04-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,745.4,1000_ha,Actual,None,,,,2009_04_PHULUC_T04_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,8,LLM_Extraction,0.9,Original text: 3.1. Gieo trồng màu lương thực,True,False,Complete
45994520-682f-4df3-bdb1-f5c7a0dac5e6,2008,4,2008-04-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,432.0,1000_ha,Actual,None,,,,2009_04_PHULUC_T04_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,16,LLM_Extraction,0.9,"Original text: 4. Gieo trồng rau, đậu các loại",True,False,Complete
82a9f56e-2bb6-4668-88d8-6e3c846fdd36,2008,4,2008-04-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,159.2,1000_ha,Actual,None,,,,2009_04_PHULUC_T04_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,11,LLM_Extraction,0.9,Original text: -  Sắn,True,False,Complete
0927cf97-6059-4243-aad1-3b66bcf0f26e,2008,4,2008-04-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Hè Thu,,Raw,Area_Planted,441.2,1000_ha,Actual,None,,,,2009_04_PHULUC_T04_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,3,LLM_Extraction,0.9,Original text: 1. Gieo cấy lúa hè thu miền Nam,True,False,Complete
0b93c60b-798e-404c-9dae-f163566ac5b3,2008,4,2008-04-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Đông Xuân,,Raw,Area_Harvested,1653.2,1000_ha,Actual,None,,,,2009_04_PHULUC_T04_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,5,LLM_Extraction,0.9,Original text: 2. Thu hoạch lúa đông xuân miền Nam,True,False,Complete
429618c1-b016-4c97-84ca-d2e278b402ad,2008,5,2008-05-15,Monthly,National,Cả nước,,,Cultivation,Cây công nghiệp ngắn ngày,,,Raw,Area_Planted,465.4,1000_ha,Actual,None,,,,2009_05_PHULUC_T05_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,15,LLM_Extraction,0.9,Original text: 3.2. Gieo trồng cây công nghiệp ngắn ngày,True,False,Complete
6396fa42-4a1d-4f05-90bc-0b92bd263554,2008,5,2008-05-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,99.4,1000_ha,Actual,None,,,,2009_05_PHULUC_T05_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,Original text: - Khoai lang,True,False,Complete
62a5c8f5-b2f7-4a74-ba0d-6e11db8b94d5,2008,5,2008-05-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,1089.5,1000_ha,Actual,None,,,,2009_05_PHULUC_T05_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,11,LLM_Extraction,0.9,Original text: 3.1 Gieo trồng màu lương thực,True,False,Complete
f5bdbd11-6b99-4d4f-a13e-9586b9652a9a,2008,5,2008-05-15,Monthly,National,Cả nước,,,Cultivation,Mía,,,Raw,Area_Planted,102.3,1000_ha,Actual,None,,,,2009_05_PHULUC_T05_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,19,LLM_Extraction,0.9,Original text: - Mía (trồng mới),True,False,Complete
1e2cd056-f30a-4b9d-957d-1933ae9a6967,2008,5,2008-05-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,501.2,1000_ha,Actual,None,,,,2009_05_PHULUC_T05_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,20,LLM_Extraction,0.9,"Original text: 4. Gieo trồng rau, đậu các loại",True,False,Complete
d630a378-c94b-4acd-b649-02b29bfa083e,2008,5,2008-05-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,250.9,1000_ha,Actual,None,,,,2009_05_PHULUC_T05_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,14,LLM_Extraction,0.9,Original text: - Sắn,True,False,Complete
50c25173-c4b4-4d82-8711-f0203d5f9770,2008,5,2008-05-15,Monthly,National,Cả nước,,,Cultivation,Đậu tương,,,Raw,Area_Planted,129.8,1000_ha,Actual,None,,,,2009_05_PHULUC_T05_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,17,LLM_Extraction,0.9,Original text: - Đậu tương,True,False,Complete
a7f61f18-69a8-4982-b517-bf1e04e13732,2008,5,2008-05-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Hè Thu,,Raw,Area_Planted,1344.6,1000_ha,Actual,None,,,,2009_05_PHULUC_T05_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,3,LLM_Extraction,0.9,Original text: 1. Gieo cấy lúa hè thu miền Nam,True,False,Complete
cbf22df0-08f9-4586-aace-6fdf743d42ce,2008,5,2008-05-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Đông Xuân,,Raw,Area_Harvested,1844.1,1000_ha,Actual,None,,,,2009_05_PHULUC_T05_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,5,LLM_Extraction,0.9,Original text: 2. Thu hoạch lúa đông xuân ở miền Nam,True,False,Complete
47bd4dbe-c980-405a-8360-6d5492a2b5b5,2008,6,2008-06-15,Seasonal,Provincial,Cả Nước,,,Cultivation,Lúa,Hè Thu,,Raw,Area_Planted,2016.8,1000_ha,Actual,None,,,,2009_06_PHULUC_T06_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,6,LLM_Extraction,0.9,"Original text: 2. Gieo cấy lúa hè thu cả nước2,044.9",False,False,Complete
e8dfb971-b8ce-419b-be74-0b36df3678ec,2008,6,2008-06-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,112.9,1000_ha,Actual,None,,,,2009_06_PHULUC_T06_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,Original text: - Khoai lang111.5,True,False,Complete
5be215e6-7111-4771-b3e4-d008fa32e02c,2008,6,2008-06-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,1222.8,1000_ha,Actual,None,,,,2009_06_PHULUC_T06_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,11,LLM_Extraction,0.9,"Original text: 3.1 Gieo trồng màu lương thực1,226.5",True,False,Complete
57984250-5e21-45bb-9bb0-c43f8450e5e8,2008,6,2008-06-15,Monthly,National,Cả nước,,,Cultivation,Mía,,,Raw,Area_Planted,150.7,1000_ha,Actual,None,,,,2009_06_PHULUC_T06_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,19,LLM_Extraction,0.9,Original text: - Mía (trồng mới)143.8,True,False,Complete
fac3d7df-4a4e-4ed2-9d74-6e9e4a3af924,2008,6,2008-06-15,Monthly,National,Cả nước,,,Cultivation,Ngô,,,Raw,Area_Planted,2051.0,1000_ha,Actual,None,,,,2009_06_PHULUC_T06_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,25,LLM_Extraction,0.9,Original text: Ngô,True,False,Complete
fd324546-8d6e-4f23-ad10-badc472b792a,2008,6,2008-06-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,533.6,1000_ha,Actual,None,,,,2009_06_PHULUC_T06_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,20,LLM_Extraction,0.9,"Original text: 3.3 Gieo trồng rau, đậu các loại",True,False,Complete
0a3b8caa-40ac-40ac-b6fa-2bd923b6678e,2008,6,2008-06-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,306.2,1000_ha,Actual,None,,,,2009_06_PHULUC_T06_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,14,LLM_Extraction,0.9,Original text: - Sắn295.2,True,False,Complete
fa06f441-beae-4698-b9e3-ea18d0cd4a4c,2008,6,2008-06-15,Monthly,National,Cả nước,,,Cultivation,Đậu tương,,,Raw,Area_Planted,137.9,1000_ha,Actual,None,,,,2009_06_PHULUC_T06_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,17,LLM_Extraction,0.9,Original text: - Đậu tương,True,False,Complete
d15312d0-ea37-4b7c-b78b-371089c57cb3,2008,6,2008-06-15,Seasonal,Regional,Miền Bắc,North,Miền Bắc,Cultivation,Lúa,Đông Xuân,,Raw,Area_Harvested,969.4,1000_ha,Actual,None,,,,2009_06_PHULUC_T06_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,3,LLM_Extraction,0.9,Original text: 1. Thu hoạch lúa đông xuân miền Bắc658.8,True,False,Complete
d9041160-a5d0-40a5-95af-f8c6f27b7e83,2008,7,2008-07-15,Seasonal,Provincial,Cả Nước,,,Cultivation,Lúa,Mùa,,Raw,Area_Planted,1140.7,1000_ha,Actual,None,,,,2009_07_PHULUC_T07_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,4,LLM_Extraction,0.9,Original text: 2. Gieo cấy lúa mùa cả nước,False,False,Complete
c786854b-be75-4ee1-8c71-151abe33d82d,2008,7,2008-07-15,Monthly,National,Cả nước,,,Cultivation,Cây công nghiệp ngắn ngày,,,Raw,Area_Planted,553.6,1000_ha,Actual,None,,,,2009_07_PHULUC_T07_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,14,LLM_Extraction,0.9,Original text: 3.2 Gieo trồng cây công nghiệp ngắn ngày,True,False,Complete
e215f973-2ce2-411b-922c-d4b4fb7aa0af,2008,7,2008-07-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,113.5,1000_ha,Actual,None,,,,2009_07_PHULUC_T07_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,12,LLM_Extraction,0.9,Original text: - Khoai lang,True,False,Complete
04416cd8-6123-4c2a-b8da-237d39c083e6,2008,7,2008-07-15,Monthly,National,Cả nước,,,Cultivation,Màu lương thực,,,Raw,Area_Planted,1359.0,1000_ha,Actual,None,,,,2009_07_PHULUC_T07_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,10,LLM_Extraction,0.9,Original text: 3.1 Gieo trồng màu lương thực,True,False,Complete
e4fb9ebe-57b9-4652-8237-b023a67c0dda,2008,7,2008-07-15,Monthly,National,Cả nước,,,Cultivation,Mía,,,Raw,Area_Planted,147.8,1000_ha,Actual,None,,,,2009_07_PHULUC_T07_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,18,LLM_Extraction,0.9,Original text: -  Mía (trồng mới),True,False,Complete
486c36e3-bb62-4293-994e-972e5da2f923,2008,7,2008-07-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,559.8,1000_ha,Actual,None,,,,2009_07_PHULUC_T07_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,19,LLM_Extraction,0.9,"Original text: 3.3 Gieo trồng rau, đậu các loại",True,False,Complete
c4ef2400-eb2c-4333-9818-0e46507165cc,2008,7,2008-07-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,424.5,1000_ha,Actual,None,,,,2009_07_PHULUC_T07_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,Original text: - Sắn,True,False,Complete
96fdece4-f1e1-4573-b1c6-4feb9ddceeaa,2008,7,2008-07-15,Monthly,National,Cả nước,,,Cultivation,Đậu tương,,,Raw,Area_Planted,145.8,1000_ha,Actual,None,,,,2009_07_PHULUC_T07_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,16,LLM_Extraction,0.9,Original text: -  Đậu tương,True,False,Complete
827c654d-6b65-45bb-a0fb-f33d31790660,2008,7,2008-07-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Hè Thu,,Raw,Area_Harvested,578.1,1000_ha,Actual,None,,,,2009_07_PHULUC_T07_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,2,LLM_Extraction,0.9,Original text: 1. Thu hoạch lúa hè thu miền Nam,True,False,Complete
5aad488b-dbc5-459b-98a9-0aa4ffe1f67c,2008,8,2008-08-15,Monthly,National,Cả nước,,,Cultivation,Lạc,,,Raw,Area_Planted,235.6,1000_ha,Actual,None,,,,2009_08_PHULUC_T08_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,Original text: Trong đó:  ‐  Lạc,True,False,Complete
2103cb10-bf9b-4c9c-9903-c0b5cba27811,2008,8,2008-08-15,Monthly,National,Cả nước,,,Cultivation,Ngô,,,Raw,Area_Planted,831.9,1000_ha,Actual,None,,,,2009_08_PHULUC_T08_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,9,LLM_Extraction,0.9,Original text: Trong đó: ‐ Ngô,True,False,Complete
214bcf67-6263-4e70-bde7-9db49cb317ce,2008,8,2008-08-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,614.4,1000_ha,Actual,None,,,,2009_08_PHULUC_T08_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,16,LLM_Extraction,0.9,"Original text: 3.3 Gieo trồng rau, đậu các loại",True,False,Complete
1c0a786d-7ef7-4a69-b35a-e839762c7a83,2008,8,2008-08-15,Monthly,National,Cả nước,,,Cultivation,Sắn,,,Raw,Area_Planted,411.9,1000_ha,Actual,None,,,,2009_08_PHULUC_T08_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,11,LLM_Extraction,0.9,Original text: ‐ Sắn,True,False,Complete
9d0bfea1-9e1b-4d66-a7ce-b10d38898d48,2008,8,2008-08-15,Seasonal,Provincial,Cả Nước,,,Cultivation,Lúa,Mùa,,Raw,Area_Planted,1464.2,1000_ha,Actual,None,,,,2009_08_PHULUC_T08_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,4,LLM_Extraction,0.9,Original text: 2. Gieo cấy lúa mùa cả nước,False,False,Complete
999a4402-a7ba-42cf-8df4-00b631bdb72d,2008,8,2008-08-15,Monthly,Regional,Miền Nam,,,Cultivation,Lúa,,,Raw,Area_Planted,1223.8,1000_ha,Actual,None,,,,2009_08_PHULUC_T08_2009_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,2,LLM_Extraction,0.9,Original text: 1. Thu hoạch lúa hè thu miền Nam,True,False,Complete
852cbc87-7f57-43d1-a5ea-86ab2878a1ec,2008,10,2008-10-15,Monthly,National,Cả nước,,,Cultivation,Khoai lang,,,Raw,Area_Planted,35.7,1000_ha,Actual,None,,,,2009_10_PHULUC_T10_2009_FINAL_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,11,LLM_Extraction,0.9,Original text: - Khoai lang,True,False,Complete
81115fd4-a1bb-4336-a74a-4f249638d00f,2008,10,2008-10-15,Monthly,National,Cả nước,,,Cultivation,Lạc,,,Raw,Area_Planted,8.1,1000_ha,Actual,None,,,,2009_10_PHULUC_T10_2009_FINAL_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,13,LLM_Extraction,0.9,Original text: - Lạc,True,False,Complete
38ee16ed-4ade-4c8b-9292-c9cf7a514d1a,2008,10,2008-10-15,Monthly,National,Cả nước,,,Cultivation,Rau đậu,,,Raw,Area_Planted,68.7,1000_ha,Actual,None,,,,2009_10_PHULUC_T10_2009_FINAL_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,14,LLM_Extraction,0.9,"Original text: - Rau, đậu các loại",True,False,Complete
a0195cb1-9ecb-40ca-9778-ac1605ca2cb4,2008,10,2008-10-15,Monthly,National,Cả nước,,,Cultivation,Đậu tương,,,Raw,Area_Planted,68.8,1000_ha,Actual,None,,,,2009_10_PHULUC_T10_2009_FINAL_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,12,LLM_Extraction,0.9,Original text: - Đậu tương,True,False,Complete
e61a25f3-1fd1-4a19-8c7b-7581ab168b18,2008,10,2008-10-15,Seasonal,Regional,Miền Bắc,North,Miền Bắc,Cultivation,Lúa,Mùa,,Raw,Area_Harvested,704.7,1000_ha,Actual,None,,,,2009_10_PHULUC_T10_2009_FINAL_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,2,LLM_Extraction,0.9,Original text: 1. Thu hoạch lúa mùa ở miền Bắc,True,False,Complete
49be970f-bb51-4657-b8e0-5824e0e1e3bf,2008,10,2008-10-15,Seasonal,Regional,Miền Nam,,,Cultivation,Lúa,Mùa,,Raw,Area_Planted,774.5,1000_ha,Actual,None,,,,2009_10_PHULUC_T10_2009_FINAL_PL1.md,PL1,TỔNG HỢP KẾT QUẢ SẢN XUẤT NÔNG NGHIỆP,1,5,LLM_Extraction,0.9,Original text: 2. Gieo cấy lúa mùa ở miền Nam,True,False,Complete
